product_id,product_name,product_keywords,product_aliases,product_category,source_file
ABW810,GT-BONEWAX (2 GM),GT-BONEWAX (2 GM) BONEWAX X 2 GM Aspiron Aspiron Others Others P-1 NCV Section M,gt bonewax 2 gm;gt bonewax gm;bonewax gm;gt bonewax;bonewax;aspiron;aspiron others,Others | P-1 | NCV | Section M,EndoProducts.csv
PGT302437NE,NE-Polyglactin 910 With triclosan Violet 3-0 X 90-20MM 1/2 Circle Round Body,NE-Polyglactin 910 With triclosan Violet 3-0 X 90-20MM 1/2 Circle Round Body POLYGLACTIN 910 WITH TRICLOSAN VIOLET 3-0 X 90-20MM 1/2 CIRCLE ROUND BODY Mitsu Ab Mitsu Ab Suture P-1 NCV Section N,ne polyglactin 910 with triclosan violet 3 0 x 90 20mm 1 2 circle round body;polyglactin with triclosan;triclosan violet 20mm;with triclosan violet;ne polyglactin with;violet 20mm circle;20mm circle round;circle round body;polyglactin with;triclosan violet;ne polyglactin;with triclosan;circle round;20mm circle;polyglactin;violet 20mm;round body;triclosan;circle;violet;round;20mm;body;with;mitsu ab,Suture | P-1 | NCV | Section N,EndoProducts.csv
PGT302472NE,NE-Polyglactin 910 With triclosan Violet 3-0 X 90-22MM 1/2 Circle Cutting,NE-Polyglactin 910 With triclosan Violet 3-0 X 90-22MM 1/2 Circle Cutting POLYGLACTIN 910 WITH TRICLOSAN VIOLET 3-0 X 90-22MM 1/2 CIRCLE CUTTING Mitsu Ab Mitsu Ab Suture P-1 NCV Section N,ne polyglactin 910 with triclosan violet 3 0 x 90 22mm 1 2 circle cutting;polyglactin with triclosan;triclosan violet 22mm;with triclosan violet;22mm circle cutting;ne polyglactin with;violet 22mm circle;polyglactin with;triclosan violet;circle cutting;ne polyglactin;with triclosan;22mm circle;polyglactin;violet 22mm;triclosan;cutting;circle;violet;22mm;with;mitsu ab,Suture | P-1 | NCV | Section N,EndoProducts.csv
PGT40 2304,IH-Polyglactin 910 With triclosan Violet 4-0 X 70-20MM 1/2 Circle Round Body,IH-Polyglactin 910 With triclosan Violet 4-0 X 70-20MM 1/2 Circle Round Body POLYGLACTIN 910 WITH TRICLOSAN VIOLET 4-0 X 70-20MM 1/2 CIRCLE ROUND BODY Mitsu Mitsu Ab Suture P-1 NCV Section A,ih polyglactin 910 with triclosan violet 4 0 x 70 20mm 1 2 circle round body;polyglactin with triclosan;triclosan violet 20mm;with triclosan violet;ih polyglactin with;violet 20mm circle;20mm circle round;circle round body;polyglactin with;triclosan violet;ih polyglactin;with triclosan;circle round;20mm circle;polyglactin;violet 20mm;round body;triclosan;circle;violet;round;20mm;body;with;mitsu;mitsu ab,Suture | P-1 | NCV | Section A,EndoProducts.csv
PGT40 2465,IH-Polyglactin 910 With triclosan Violet 4-0 X 45-16MM 5/8 Circle Cutting,IH-Polyglactin 910 With triclosan Violet 4-0 X 45-16MM 5/8 Circle Cutting POLYGLACTIN 910 WITH TRICLOSAN VIOLET 4-0 X 45-16MM FE CUTTING Mitsu Mitsu Ab Suture P-1 NCV Section A,ih polyglactin 910 with triclosan violet 4 0 x 45 16mm 5 8 circle cutting;polyglactin with triclosan;triclosan violet 16mm;with triclosan violet;16mm circle cutting;ih polyglactin with;violet 16mm circle;polyglactin with;triclosan violet;circle cutting;ih polyglactin;with triclosan;16mm circle;polyglactin;violet 16mm;triclosan;cutting;circle;violet;16mm;with;mitsu;mitsu ab,Suture | P-1 | NCV | Section A,EndoProducts.csv
PGT402304NE,NE-Polyglactin 910 With triclosan Violet 4-0 X 70-20MM 1/2 Circle Round Body,NE-Polyglactin 910 With triclosan Violet 4-0 X 70-20MM 1/2 Circle Round Body POLYGLACTIN 910 WITH TRICLOSAN VIOLET 4-0 X 70-20MM 1/2 CIRCLE ROUND BODY Mitsu Ab Mitsu Ab Suture P-1 CV Section N,ne polyglactin 910 with triclosan violet 4 0 x 70 20mm 1 2 circle round body;polyglactin with triclosan;triclosan violet 20mm;with triclosan violet;ne polyglactin with;violet 20mm circle;20mm circle round;circle round body;polyglactin with;triclosan violet;ne polyglactin;with triclosan;circle round;20mm circle;polyglactin;violet 20mm;round body;triclosan;circle;violet;round;20mm;body;with;mitsu ab,Suture | P-1 | CV | Section N,EndoProducts.csv
PGT50 2303,IH-Polyglactin 910 With triclosan Violet 5-0 X 45-16MM 1/2 Circle Round Body,IH-Polyglactin 910 With triclosan Violet 5-0 X 45-16MM 1/2 Circle Round Body POLYGLACTIN 910 WITH TRICLOSAN VIOLET 5-0 X 45-16MM 1/2 CIRCLE ROUND BODY Mitsu Mitsu Ab Suture P-1 NCV Section A,ih polyglactin 910 with triclosan violet 5 0 x 45 16mm 1 2 circle round body;polyglactin with triclosan;triclosan violet 16mm;with triclosan violet;ih polyglactin with;violet 16mm circle;16mm circle round;circle round body;polyglactin with;triclosan violet;ih polyglactin;with triclosan;circle round;16mm circle;polyglactin;violet 16mm;round body;triclosan;circle;violet;round;16mm;body;with;mitsu;mitsu ab,Suture | P-1 | NCV | Section A,EndoProducts.csv
PGT50 2442,IH-Polyglactin 910 With triclosan Violet 5-0 X 45-16MM 3/8 Circle Cutting,IH-Polyglactin 910 With triclosan Violet 5-0 X 45-16MM 3/8 Circle Cutting POLYGLACTIN 910 WITH TRICLOSAN VIOLET 5-0 X 45-16MM 3/8 CIRCLE CUTTING Mitsu Mitsu Ab Suture P-1 NCV Section A,ih polyglactin 910 with triclosan violet 5 0 x 45 16mm 3 8 circle cutting;polyglactin with triclosan;triclosan violet 16mm;with triclosan violet;16mm circle cutting;ih polyglactin with;violet 16mm circle;polyglactin with;triclosan violet;circle cutting;ih polyglactin;with triclosan;16mm circle;polyglactin;violet 16mm;triclosan;cutting;circle;violet;16mm;with;mitsu;mitsu ab,Suture | P-1 | NCV | Section A,EndoProducts.csv
PME617,POLYESTER Green 2-0 X 90-17MM 1/2 Circle Taper Cut Double Needle Pledgets,POLYESTER Green 2-0 X 90-17MM 1/2 Circle Taper Cut Double Needle Pledgets POLYESTER GR 2-0 X 90-17MM 1/2 CIRCLE TAPERCUT DOUBLE NEEDLE TP Mericron Xl Mericron Xl P Suture P-1 CV Section C,polyester green 2 0 x 90 17mm 1 2 circle taper cut double needle pledgets;double needle pledgets;polyester green 17mm;17mm circle taper;cut double needle;green 17mm circle;circle taper cut;taper cut double;needle pledgets;polyester green;double needle;circle taper;17mm circle;cut double;green 17mm;polyester;taper cut;pledgets;circle;double;needle;green;taper;17mm;cut;mericron xl;mericron xl p,Suture | P-1 | CV | Section C,EndoProducts.csv
PME617MP,POLYESTER XL Green 2-0 X 90-17MM 1/2 Circle Taper Cut Double Needle Pledgets,POLYESTER XL Green 2-0 X 90-17MM 1/2 Circle Taper Cut Double Needle Pledgets POLYESTER XL GR 2-0 X 90-17MM 1/2 CIRCLE TAPERCUT DN P3 Mericron Xl Mericron Xl P Suture P-1 CV Section C,polyester xl green 2 0 x 90 17mm 1 2 circle taper cut double needle pledgets;double needle pledgets;polyester xl green;17mm circle taper;cut double needle;green 17mm circle;circle taper cut;taper cut double;needle pledgets;double needle;xl green 17mm;circle taper;polyester xl;17mm circle;cut double;green 17mm;polyester;taper cut;pledgets;xl green;circle;double;needle;green;taper;17mm;cut;mericron xl;mericron xl p,Suture | P-1 | CV | Section C,EndoProducts.csv
PME617W,POLYESTER White 2-0 X 90-17MM 1/2 Circle Taper Cut Double Needle Pledgets,POLYESTER White 2-0 X 90-17MM 1/2 Circle Taper Cut Double Needle Pledgets POLYESTER WH 2-0 X 90-17MM 1/2 CIRCLE TAPERCUT DOUBLE NEEDLE TP Mericron Xl Mericron Xl P Suture P-1 CV Section C,polyester white 2 0 x 90 17mm 1 2 circle taper cut double needle pledgets;double needle pledgets;polyester white 17mm;17mm circle taper;cut double needle;white 17mm circle;circle taper cut;taper cut double;needle pledgets;polyester white;double needle;circle taper;17mm circle;cut double;white 17mm;polyester;taper cut;pledgets;circle;double;needle;taper;white;17mm;cut;mericron xl;mericron xl p,Suture | P-1 | CV | Section C,EndoProducts.csv
PME617WMP,POLYESTER XL White 2-0 X 90-17MM 1/2 Circle Taper Cut Double Needle Pledgets,POLYESTER XL White 2-0 X 90-17MM 1/2 Circle Taper Cut Double Needle Pledgets POLYESTER XL WH 2-0 X 90-17MM 1/2 CIRCLE TAPERCUT DN P3 Mericron Xl Mericron Xl P Suture P-1 CV Section C,polyester xl white 2 0 x 90 17mm 1 2 circle taper cut double needle pledgets;double needle pledgets;polyester xl white;17mm circle taper;cut double needle;white 17mm circle;circle taper cut;taper cut double;needle pledgets;double needle;xl white 17mm;circle taper;polyester xl;17mm circle;cut double;white 17mm;polyester;taper cut;pledgets;xl white;circle;double;needle;taper;white;17mm;cut;mericron xl;mericron xl p,Suture | P-1 | CV | Section C,EndoProducts.csv
PME687,POLYESTER Green 2-0 X 90-25MM 1/2 Circle Taper Cut Double Needle Pledgets,POLYESTER Green 2-0 X 90-25MM 1/2 Circle Taper Cut Double Needle Pledgets POLYESTER GR 2-0 X 90-25MM 1/2 CIRCLE TAPERCUT DOUBLE NEEDLE TP Mericron Xl Mericron Xl P Suture P-1 CV Section C,polyester green 2 0 x 90 25mm 1 2 circle taper cut double needle pledgets;double needle pledgets;polyester green 25mm;25mm circle taper;cut double needle;green 25mm circle;circle taper cut;taper cut double;needle pledgets;polyester green;double needle;circle taper;25mm circle;cut double;green 25mm;polyester;taper cut;pledgets;circle;double;needle;green;taper;25mm;cut;mericron xl;mericron xl p,Suture | P-1 | CV | Section C,EndoProducts.csv
PME687W,POLYESTER White 2-0 X 90-25MM 1/2 Circle Taper Cut Double Needle Pledgets,POLYESTER White 2-0 X 90-25MM 1/2 Circle Taper Cut Double Needle Pledgets POLYESTER WH 2-0 X 90-25MM 1/2 CIRCLE TAPERCUT DOUBLE NEEDLE TP Mericron Xl Mericron Xl P Suture P-1 CV Section C,polyester white 2 0 x 90 25mm 1 2 circle taper cut double needle pledgets;double needle pledgets;polyester white 25mm;25mm circle taper;cut double needle;white 25mm circle;circle taper cut;taper cut double;needle pledgets;polyester white;double needle;circle taper;25mm circle;cut double;white 25mm;polyester;taper cut;pledgets;circle;double;needle;taper;white;25mm;cut;mericron xl;mericron xl p,Suture | P-1 | CV | Section C,EndoProducts.csv
PME6937,POLYESTER Green 2-0 X 90-17MM 1/2 Circle Taper Cut Double Needle Pledgets,POLYESTER Green 2-0 X 90-17MM 1/2 Circle Taper Cut Double Needle Pledgets POLYESTER GR 2-0 X 90-17MM 1/2 CIRCLE TAPERCUT DOUBLE NEEDLE TP6 Mericron Xl Mericron Xl P Suture P-1 CV Section C,polyester green 2 0 x 90 17mm 1 2 circle taper cut double needle pledgets;double needle pledgets;polyester green 17mm;17mm circle taper;cut double needle;green 17mm circle;circle taper cut;taper cut double;needle pledgets;polyester green;double needle;circle taper;17mm circle;cut double;green 17mm;polyester;taper cut;pledgets;circle;double;needle;green;taper;17mm;cut;mericron xl;mericron xl p,Suture | P-1 | CV | Section C,EndoProducts.csv
PME6977G,POLYESTER Green 2-0 X 90-26MM 1/2 Circle Taper Cut Double Needle Pledgets,POLYESTER Green 2-0 X 90-26MM 1/2 Circle Taper Cut Double Needle Pledgets POLYESTER GR 2-0 X 90-26MM 1/2 CIRCLE TAPERCUT DOUBLE NEEDLE TP6 Mericron Xl Mericron Xl P Suture P-1 CV Section C,polyester green 2 0 x 90 26mm 1 2 circle taper cut double needle pledgets;double needle pledgets;polyester green 26mm;26mm circle taper;cut double needle;green 26mm circle;circle taper cut;taper cut double;needle pledgets;polyester green;double needle;circle taper;26mm circle;cut double;green 26mm;polyester;taper cut;pledgets;circle;double;needle;green;taper;26mm;cut;mericron xl;mericron xl p,Suture | P-1 | CV | Section C,EndoProducts.csv
PME6987W,POLYESTER White 2-0 X 90-26MM 1/2 Circle Taper Cut Double Needle Pledgets,POLYESTER White 2-0 X 90-26MM 1/2 Circle Taper Cut Double Needle Pledgets POLYESTER WH 2-0 X 90-26MM 1/2 CIRCLE TAPERCUT DOUBLE NEEDLE TP6 Mericron Xl Mericron Xl P Suture P-1 CV Section C,polyester white 2 0 x 90 26mm 1 2 circle taper cut double needle pledgets;double needle pledgets;polyester white 26mm;26mm circle taper;cut double needle;white 26mm circle;circle taper cut;taper cut double;needle pledgets;polyester white;double needle;circle taper;26mm circle;cut double;white 26mm;polyester;taper cut;pledgets;circle;double;needle;taper;white;26mm;cut;mericron xl;mericron xl p,Suture | P-1 | CV | Section C,EndoProducts.csv
PNCL202105,BARB Polyglycolic Acid + Poly (Glycolide Co-Caprolactone) Violet 2-0 X 15-27MM 1/2 Circle Round Body Unidirectional,BARB Polyglycolic Acid + Poly (Glycolide Co-Caprolactone) Violet 2-0 X 15-27MM 1/2 Circle Round Body Unidirectional BARB POLYGLYCOLIC ACID-POLY (GLYCOLIDE CO-CAPROLACTONE) VIOLET 2-0 X 15-27MM 1/2 CIRCLE ROUND BODY Unidirectional Pinion Pinion Suture P-1 Barb Suture Section P,glycolide co caprolactone;round body unidirectional;caprolactone violet 27mm;barb polyglycolic acid;co caprolactone violet;polyglycolic acid poly;acid poly glycolide;body unidirectional;caprolactone violet;violet 27mm circle;27mm circle round;barb polyglycolic;circle round body;poly glycolide co;polyglycolic acid;co caprolactone;poly glycolide;unidirectional;caprolactone;circle round;glycolide co;polyglycolic;27mm circle;violet 27mm;round body;acid poly;glycolide;circle;violet;round;27mm;acid;barb;body;poly;pinion,Suture | P-1 | Barb Suture | Section P,EndoProducts.csv
PNCL20401BD,BARB Polyglycolic Acid + Poly (Glycolide Co-Caprolactone) Undyed 2-0X36X36-36MM 1/2 Circle Round Body Double Needle Bidirectional,BARB Polyglycolic Acid + Poly (Glycolide Co-Caprolactone) Undyed 2-0X36X36-36MM 1/2 Circle Round Body Double Needle Bidirectional BARB POLYGLYCOLIC ACID-POLY (GLYCOLIDE CO-CAPROLACTONE) UNDYED 2-0X36X36-36MM 1/2 CIRCLE ROUND BODYDOUBLE NEEDLE BIDIRECTIONAL Pinion Pinion Suture P-1 Barb Suture Section P,caprolactone undyed 0x36x36;double needle bidirectional;glycolide co caprolactone;barb polyglycolic acid;co caprolactone undyed;polyglycolic acid poly;needle bidirectional;0x36x36 36mm circle;acid poly glycolide;caprolactone undyed;undyed 0x36x36 36mm;body double needle;36mm circle round;barb polyglycolic;circle round body;poly glycolide co;polyglycolic acid;round body double;co caprolactone;poly glycolide;undyed 0x36x36;bidirectional;double needle;0x36x36 36mm;caprolactone;circle round;glycolide co;polyglycolic;36mm circle;body double;round body;acid poly;glycolide;0x36x36;circle;double;needle;undyed;round;36mm;acid;barb;body;poly;pinion,Suture | P-1 | Barb Suture | Section P,EndoProducts.csv
PNCL300134,BARB Polyglycolic Acid + Poly (Glycolide Co-Caprolactone) Violet 3-0 X 58-24MM 3/8 Circle Reverse Cutting Unidirectional,BARB Polyglycolic Acid + Poly (Glycolide Co-Caprolactone) Violet 3-0 X 58-24MM 3/8 Circle Reverse Cutting Unidirectional BARB POLYGLYCOLIC ACID-POLY (GLYCOLIDE CO-CAPROLACTONE) VIOLET 3-0 X 58-24MM 3/8 CIRCLE REVERSE CUTTING Unidirectional Pinion Pinion Suture P-1 Barb Suture Section P,reverse cutting unidirectional;glycolide co caprolactone;caprolactone violet 24mm;barb polyglycolic acid;circle reverse cutting;co caprolactone violet;cutting unidirectional;polyglycolic acid poly;24mm circle reverse;acid poly glycolide;caprolactone violet;violet 24mm circle;barb polyglycolic;poly glycolide co;polyglycolic acid;co caprolactone;reverse cutting;circle reverse;poly glycolide;unidirectional;caprolactone;glycolide co;polyglycolic;24mm circle;violet 24mm;acid poly;glycolide;cutting;reverse;circle;violet;24mm;acid;barb;poly;pinion,Suture | P-1 | Barb Suture | Section P,EndoProducts.csv
PNCL30408BD,BARB Polyglycolic Acid + Poly (Glycolide Co-Caprolactone) Undyed 3-0X30X30-19MM 3/8 Circle Reverse Cutting Double Needle Bidirectional,BARB Polyglycolic Acid + Poly (Glycolide Co-Caprolactone) Undyed 3-0X30X30-19MM 3/8 Circle Reverse Cutting Double Needle Bidirectional BARB POLYGLYCOLIC ACID-POLY (GLYCOLIDE CO-CAPROLACTONE) UNDYED 3-0X30X30-19MM 3/8 CIRCLE REVERSE CUTTING DOUBLE NEEDLE BIDIRECTIONAL Pinion Pinion Suture P-1 Barb Suture Section P,caprolactone undyed 0x30x30;double needle bidirectional;glycolide co caprolactone;barb polyglycolic acid;circle reverse cutting;co caprolactone undyed;polyglycolic acid poly;reverse cutting double;cutting double needle;needle bidirectional;0x30x30 19mm circle;19mm circle reverse;acid poly glycolide;caprolactone undyed;undyed 0x30x30 19mm;barb polyglycolic;poly glycolide co;polyglycolic acid;co caprolactone;reverse cutting;circle reverse;cutting double;poly glycolide;undyed 0x30x30;bidirectional;double needle;0x30x30 19mm;caprolactone;glycolide co;polyglycolic;19mm circle;acid poly;glycolide;0x30x30;cutting;reverse;circle;double;needle;undyed;19mm;acid;barb;poly;pinion,Suture | P-1 | Barb Suture | Section P,EndoProducts.csv
PNCL40413BD,BARB Polyglycolic Acid + Poly (Glycolide Co-Caprolactone) Undyed 4-0X30X30-26MM 3/8 Circle Reverse Cutting Double Needle Bidirectional,BARB Polyglycolic Acid + Poly (Glycolide Co-Caprolactone) Undyed 4-0X30X30-26MM 3/8 Circle Reverse Cutting Double Needle Bidirectional BARB POLYGLYCOLIC ACID-POLY (GLYCOLIDE CO-CAPROLACTONE) UNDYED 4-0X30X30-26MM 3/8 CIRCLE REVERSE CUTTING DOUBLE NEEDLE BIDIRECTIONAL Pinion Pinion Suture P-1 Barb Suture Section P,caprolactone undyed 0x30x30;double needle bidirectional;glycolide co caprolactone;barb polyglycolic acid;circle reverse cutting;co caprolactone undyed;polyglycolic acid poly;reverse cutting double;cutting double needle;needle bidirectional;0x30x30 26mm circle;26mm circle reverse;acid poly glycolide;caprolactone undyed;undyed 0x30x30 26mm;barb polyglycolic;poly glycolide co;polyglycolic acid;co caprolactone;reverse cutting;circle reverse;cutting double;poly glycolide;undyed 0x30x30;bidirectional;double needle;0x30x30 26mm;caprolactone;glycolide co;polyglycolic;26mm circle;acid poly;glycolide;0x30x30;cutting;reverse;circle;double;needle;undyed;26mm;acid;barb;poly;pinion,Suture | P-1 | Barb Suture | Section P,EndoProducts.csv
PNCS202105,Spiral BARB Polyglycolic Acid + Poly (Glycolide Co-Caprolactone) Violet 2-0 X 15-27MM 1/2 Circle Round Body Unidirectional,Spiral BARB Polyglycolic Acid + Poly (Glycolide Co-Caprolactone) Violet 2-0 X 15-27MM 1/2 Circle Round Body Unidirectional SPIRAL BARB POLYGLYCOLIC ACID-POLY (GLYCOLIDE CO-CAPROLACTONE) VIOLET 2-0 X 15-27MM 1/2 CIRCLE ROUND BODY UNIDIRECTIONAL Pinion Pinion Suture P-1 Barb Suture Section P,glycolide co caprolactone;round body unidirectional;caprolactone violet 27mm;spiral barb polyglycolic;barb polyglycolic acid;co caprolactone violet;polyglycolic acid poly;acid poly glycolide;body unidirectional;caprolactone violet;violet 27mm circle;27mm circle round;barb polyglycolic;circle round body;poly glycolide co;polyglycolic acid;co caprolactone;poly glycolide;unidirectional;caprolactone;circle round;glycolide co;polyglycolic;27mm circle;spiral barb;violet 27mm;round body;acid poly;glycolide;circle;spiral;violet;round;27mm;acid;barb;body;poly;pinion,Suture | P-1 | Barb Suture | Section P,EndoProducts.csv
PNCS202145,Spiral BARB Polyglycolic Acid + Poly (Glycolide Co-Caprolactone) Violet 2-0 X 25-27MM 1/2 Circle Round Body Unidirectional,Spiral BARB Polyglycolic Acid + Poly (Glycolide Co-Caprolactone) Violet 2-0 X 25-27MM 1/2 Circle Round Body Unidirectional SPIRAL BARB POLYGLYCOLIC ACID-POLY (GLYCOLIDE CO-CAPROLACTONE) VIOLET 2-0 X 25-27MM 1/2 CIRCLE ROUND BODY Unidirectional Pinion Pinion Suture P-1 Barb Suture Section P,glycolide co caprolactone;round body unidirectional;caprolactone violet 27mm;spiral barb polyglycolic;barb polyglycolic acid;co caprolactone violet;polyglycolic acid poly;acid poly glycolide;body unidirectional;caprolactone violet;violet 27mm circle;27mm circle round;barb polyglycolic;circle round body;poly glycolide co;polyglycolic acid;co caprolactone;poly glycolide;unidirectional;caprolactone;circle round;glycolide co;polyglycolic;27mm circle;spiral barb;violet 27mm;round body;acid poly;glycolide;circle;spiral;violet;round;27mm;acid;barb;body;poly;pinion,Suture | P-1 | Barb Suture | Section P,EndoProducts.csv
PNCS20401BD,Spiral BARB Polyglycolic Acid + Poly (Glycolide Co-Caprolactone) Undyed 2-0X36X36-36MM 1/2 Circle Round Body Bidirectional,Spiral BARB Polyglycolic Acid + Poly (Glycolide Co-Caprolactone) Undyed 2-0X36X36-36MM 1/2 Circle Round Body Bidirectional SPIRAL BARB POLYGLYCOLIC ACID-POLY (GLYCOLIDE CO-CAPROLACTONE) UN 2-0X36X36-36MMHCRBDBD Pinion Pinion Suture P-1 Barb Suture Section P,caprolactone undyed 0x36x36;glycolide co caprolactone;round body bidirectional;spiral barb polyglycolic;barb polyglycolic acid;co caprolactone undyed;polyglycolic acid poly;0x36x36 36mm circle;acid poly glycolide;caprolactone undyed;undyed 0x36x36 36mm;body bidirectional;36mm circle round;barb polyglycolic;circle round body;poly glycolide co;polyglycolic acid;co caprolactone;poly glycolide;undyed 0x36x36;bidirectional;0x36x36 36mm;caprolactone;circle round;glycolide co;polyglycolic;36mm circle;spiral barb;round body;acid poly;glycolide;0x36x36;circle;spiral;undyed;round;36mm;acid;barb;body;poly;pinion,Suture | P-1 | Barb Suture | Section P,EndoProducts.csv
