Sr No,Fiscal Year,Bid/Direct,Date,Month,Contract No.,Contract Value,Bid No.,Zonal Head,Department Name,Department Location,Department State,Seller Name,Seller Location,Seller State,Seller Contact No.,Category,Decode,Brand Name,Company Name,Meril / Others,Ordered Qty,Unit Price (Incl. of GST),Total Price,DB/COMPANY,Meril DB,Remarks,Gem Seller Id
251,2025-26,Direct,25-08-2025,August,GEMC-511687792100943,21000,GEM/2025/B/6314216,Ashish Hasija,Kamdhenu University,Behind Jagnath temple Near Borsad chokadi Anand GUJARAT388001 India,Gujarat,KRISHNA SURGICAL AGENCY,"SECOND FLOOR,9, SANKALP COMPLEX,JUNAGADH,JUNAGADH, JUNAGADH, GUJARAT-362001, -",Gujarat,9979588865,Sutures (V3),2317,ALCRYL,AALAY SURGICALS PVT LTD,Others,150,140,21000,Distributor,NO,,79A7190000849548
252,2025-26,Direct,25-08-2025,August,GEMC-511687792100943,21000,GEM/2025/B/6314216,Ashish Hasija,Kamdhenu University,Behind Jagnath temple Near Borsad chokadi Anand GUJARAT388001 India,Gujarat,KRISHNA SURGICAL AGENCY,"SECOND FLOOR,9, SANKALP COMPLEX,JUNAGADH,JUNAGADH, JUNAGADH, GUJARAT-362001, -",Gujarat,9979588865,Sutures (V3),2317,ALCRYL,AALAY SURGICALS PVT LTD,Others,150,140,21000,Distributor,NO,,79A7190000849548
253,2025-26,Direct,22-08-2025,August,GEMC-511687761561044,99952,GEM/2025/B/6029965,Ashish Hasija,Gujarat Medical Education and Research Society (GMERS),Halar Road Nanakwada Valsad VALSAD GUJARAT396001 India,Gujarat,SHREEJI PHARMA,"SHOP NO. 6,7,BHULESHWAR COMPLEX, NEAR HALAR TALAV,,HALAR ROAD,HALAR, Valsad, GUJARAT-396001, -",Gujarat,9624240572,Sutures (V3),ORICRYL 910 2421,ORICRYL 910,ORION SUTURES (INDIA) PRIVATE LIMITED,Others,800,124.94,99952,Distributor,NO,,WPPF220005060337
254,2025-26,Direct,22-08-2025,August,GEMC-511687761561044,99952,GEM/2025/B/6029965,Ashish Hasija,Gujarat Medical Education and Research Society (GMERS),Halar Road Nanakwada Valsad VALSAD GUJARAT396001 India,Gujarat,SHREEJI PHARMA,"SHOP NO. 6,7,BHULESHWAR COMPLEX, NEAR HALAR TALAV,,HALAR ROAD,HALAR, Valsad, GUJARAT-396001, -",Gujarat,9624240572,Sutures (V3),ORICRYL 910 2421,ORICRYL 910,ORION SUTURES (INDIA) PRIVATE LIMITED,Others,800,124.94,99952,Distributor,NO,,WPPF220005060337
255,2025-26,Bid/RA,11-08-2025,August,GEMC-511687729226499,10800,GEM/2025/B/6186254,Ajeet Srivastava,Medical Health and Family Welfare Department Uttar Pradesh,CMO Office Building Kabir Nagar Durgakund VARANASI UTTAR PRADESH221005 India,Uttar Pradesh,MISHRA ENTERPRISES,"00,INTAWAN,UDAYPUR, Varanasi, UTTAR PRADESH-221101, -",Uttar Pradesh,8090402894,Sutures (V3),ORLON OS 3328,ORLON,ORION SUTURES (INDIA) PRIVATE LIMITED,Others,60,180,10800,Distributor,NO,,22N0210004890688
256,2025-26,Bid/RA,11-08-2025,August,GEMC-511687729226499,10800,GEM/2025/B/6186254,Ajeet Srivastava,Medical Health and Family Welfare Department Uttar Pradesh,CMO Office Building Kabir Nagar Durgakund VARANASI UTTAR PRADESH221005 India,Uttar Pradesh,MISHRA ENTERPRISES,"00,INTAWAN,UDAYPUR, Varanasi, UTTAR PRADESH-221101, -",Uttar Pradesh,8090402894,Sutures (V3),ORLON OS 3328,ORLON,ORION SUTURES (INDIA) PRIVATE LIMITED,Others,60,180,10800,Distributor,NO,,22N0210004890688
257,2025-26,Direct,09-08-2025,August,GEMC-511687732415971,28800,GEM/2024/B/5635810,Ajeet Srivastava,Medical Health and Family Welfare Department Uttar Pradesh,Dr. Ram Manohar Lohiya Male Hospital Awas Vikas Farrukhabad Farrukhabad UTTAR PRADESH209625 India,Uttar Pradesh,FINE MEDICAL STORE,"GROUND FLOOR-113/237,Swaroop Nagar Road,Swaroop Nagar, Kanpur Nagar, UTTAR PRADESH-208002, -",Uttar Pradesh,8303092934,Sutures (V3),HLL HINGLACT (HP2347),HINGLACT,HLL LIFECARE LIMITED,Others,120,240,28800,Distributor,NO,,K7RI250013503950
258,2025-26,Direct,09-08-2025,August,GEMC-511687732415971,28800,GEM/2024/B/5635810,Ajeet Srivastava,Medical Health and Family Welfare Department Uttar Pradesh,Dr. Ram Manohar Lohiya Male Hospital Awas Vikas Farrukhabad Farrukhabad UTTAR PRADESH209625 India,Uttar Pradesh,FINE MEDICAL STORE,"GROUND FLOOR-113/237,Swaroop Nagar Road,Swaroop Nagar, Kanpur Nagar, UTTAR PRADESH-208002, -",Uttar Pradesh,8303092934,Sutures (V3),HLL HINGLACT (HP2347),HINGLACT,HLL LIFECARE LIMITED,Others,120,240,28800,Distributor,NO,,K7RI250013503950
259,2025-26,Direct,18-08-2025,August,GEMC-511687730153256,5232,GEM/2025/B/6330945,Ashish Hasija,Gujarat Medical Education and Research Society (GMERS),GMERS GENERAL HOSPITAL VADNAGAR KHARVAD MEDAN SIPOR ROAD VADNAGAR TA VADNAGAR DI MEHSANA 384355 Mahesana GUJARAT384355 India,Gujarat,ARPIT SURGICAL AGENCY,"14, ANURADHA SOCIETY - VIBHAG -1,NR. GEB,AHMEDABAD ROAD,DAHEGAM, GANDHINAGAR,, GUJARAT-382305, -",Gujarat,9558585805,Sutures (V3),ADVA8088V,ADVALENE,ADVANCED MEDTECH SOLUTIONS PVT. LTD,Others,24,218,5232,Distributor,NO,,F0E2190001050605
260,2025-26,Direct,18-08-2025,August,GEMC-511687730153256,5232,GEM/2025/B/6330945,Ashish Hasija,Gujarat Medical Education and Research Society (GMERS),GMERS GENERAL HOSPITAL VADNAGAR KHARVAD MEDAN SIPOR ROAD VADNAGAR TA VADNAGAR DI MEHSANA 384355 Mahesana GUJARAT384355 India,Gujarat,ARPIT SURGICAL AGENCY,"14, ANURADHA SOCIETY - VIBHAG -1,NR. GEB,AHMEDABAD ROAD,DAHEGAM, GANDHINAGAR,, GUJARAT-382305, -",Gujarat,9558585805,Sutures (V3),ADVA8088V,ADVALENE,ADVANCED MEDTECH SOLUTIONS PVT. LTD,Others,24,218,5232,Distributor,NO,,F0E2190001050605
261,2025-26,Direct,14-08-2025,August,GEMC-511687778053224,205200,GEM/2025/B/6169718,Yellesh M,Sree Chitra Tirunal Institute for Medical Sciences and Technology (SCTIMST),Sree Chitra Tirunal Institute For Medical Science and TechnologyMedical College PO Triavndrum Thiruvananthapuram KERALA695011 India,Kerala,FORTUNA TECHNOLOGIES,"MRA-A70, TC 38/295 (Old TC 6/1248),Maruthankuzhy,Kanjirampara,Trivandrum, Thiruvananthapuram, KERALA-695030, -",Kerala,9847944991,Sutures (V3),VP-522-X Surgipro II,medtronic,India Medtronic Private Limited,Others,600,342,205200,Distributor,NO,,Q1OU210002073867
262,2025-26,Direct,14-08-2025,August,GEMC-511687778053224,205200,GEM/2025/B/6169718,Yellesh M,Sree Chitra Tirunal Institute for Medical Sciences and Technology (SCTIMST),Sree Chitra Tirunal Institute For Medical Science and TechnologyMedical College PO Triavndrum Thiruvananthapuram KERALA695011 India,Kerala,FORTUNA TECHNOLOGIES,"MRA-A70, TC 38/295 (Old TC 6/1248),Maruthankuzhy,Kanjirampara,Trivandrum, Thiruvananthapuram, KERALA-695030, -",Kerala,9847944991,Sutures (V3),VP-522-X Surgipro II,medtronic,India Medtronic Private Limited,Others,600,342,205200,Distributor,NO,,Q1OU210002073867
263,2025-26,Direct,01-08-2025,August,GEMC-511687716139187,2616,GEM/2025/B/6075967,Rana Nandy,Employees State Insurance Corporation (ESIC),Hospital Beltola Jayanagar Kamrup ASSAM781022 India,Assam,CYGNET MEDITECH PRIVATE LIMITED,"BLK NO.50,RIDDHI SIDDHI NAGAR,AJWA ROAD, VADODARA, GUJARAT-390019, -",Gujarat,9978913966,Sutures (V3),CYG 3719 DECLON 10-0,DECLON,CYGNET,Others,12,218,2616,Company,NO,,FB15190000821228
264,2025-26,Direct,01-08-2025,August,GEMC-511687716139187,2616,GEM/2025/B/6075967,Rana Nandy,Employees State Insurance Corporation (ESIC),Hospital Beltola Jayanagar Kamrup ASSAM781022 India,Assam,CYGNET MEDITECH PRIVATE LIMITED,"BLK NO.50,RIDDHI SIDDHI NAGAR,AJWA ROAD, VADODARA, GUJARAT-390019, -",Gujarat,9978913966,Sutures (V3),CYG 3714 DECLON 9-0,cygnet,Cygnet Meditech Private Limited,Others,12,177,2124,Company,NO,,FB15190000821228
265,2025-26,Direct,01-08-2025,August,GEMC-511687716139187,2616,GEM/2025/B/6075967,Rana Nandy,Employees State Insurance Corporation (ESIC),Hospital Beltola Jayanagar Kamrup ASSAM781022 India,Assam,CYGNET MEDITECH PRIVATE LIMITED,"BLK NO.50,RIDDHI SIDDHI NAGAR,AJWA ROAD, VADODARA, GUJARAT-390019, -",Gujarat,9978913966,Sutures (V3),CYG843 PROLEX 1,cygnet,Cygnet Meditech Private Limited,Others,72,45.8,3297.6,Company,NO,,FB15190000821228
266,2025-26,Direct,01-08-2025,August,GEMC-511687716139187,2616,GEM/2025/B/6075967,Rana Nandy,Employees State Insurance Corporation (ESIC),Hospital Beltola Jayanagar Kamrup ASSAM781022 India,Assam,CYGNET MEDITECH PRIVATE LIMITED,"BLK NO.50,RIDDHI SIDDHI NAGAR,AJWA ROAD, VADODARA, GUJARAT-390019, -",Gujarat,9978913966,Sutures (V3),CYG 8046 PROLEX 1-0,cygnet,Cygnet Meditech Private Limited,Others,72,47,3384,Company,NO,,FB15190000821228
267,2025-26,Direct,01-08-2025,August,GEMC-511687716139187,2616,GEM/2025/B/6075967,Rana Nandy,Employees State Insurance Corporation (ESIC),Hospital Beltola Jayanagar Kamrup ASSAM781022 India,Assam,CYGNET MEDITECH PRIVATE LIMITED,"BLK NO.50,RIDDHI SIDDHI NAGAR,AJWA ROAD, VADODARA, GUJARAT-390019, -",Gujarat,9978913966,Sutures (V3),CYG 841 PROLEX 2-0,cygnet,Cygnet Meditech Private Limited,Others,168,33.5,5628,Company,NO,,FB15190000821228
268,2025-26,Direct,01-08-2025,August,GEMC-511687716139187,2616,GEM/2025/B/6075967,Rana Nandy,Employees State Insurance Corporation (ESIC),Hospital Beltola Jayanagar Kamrup ASSAM781022 India,Assam,CYGNET MEDITECH PRIVATE LIMITED,"BLK NO.50,RIDDHI SIDDHI NAGAR,AJWA ROAD, VADODARA, GUJARAT-390019, -",Gujarat,9978913966,Sutures (V3),CYG 849 PROLEX 4-0,cygnet,Cygnet Meditech Private Limited,Others,24,53,1272,Company,NO,,FB15190000821228
269,2025-26,Direct,01-08-2025,August,GEMC-511687716139187,2616,GEM/2025/B/6075967,Rana Nandy,Employees State Insurance Corporation (ESIC),Hospital Beltola Jayanagar Kamrup ASSAM781022 India,Assam,CYGNET MEDITECH PRIVATE LIMITED,"BLK NO.50,RIDDHI SIDDHI NAGAR,AJWA ROAD, VADODARA, GUJARAT-390019, -",Gujarat,9978913966,Sutures (V3),CYG 2514* DECTIN 2-0,cygnet,Cygnet Meditech Private Limited,Others,360,61,21960,Company,NO,,FB15190000821228
270,2025-26,Direct,01-08-2025,August,GEMC-511687716139187,2616,GEM/2025/B/6075967,Rana Nandy,Employees State Insurance Corporation (ESIC),Hospital Beltola Jayanagar Kamrup ASSAM781022 India,Assam,CYGNET MEDITECH PRIVATE LIMITED,"BLK NO.50,RIDDHI SIDDHI NAGAR,AJWA ROAD, VADODARA, GUJARAT-390019, -",Gujarat,9978913966,Sutures (V3),CYG 2516 DECTIN 3-0,DECTIN,CYGNET,Others,84,67,5628,Company,NO,,FB15190000821228
271,2025-26,Direct,01-08-2025,August,GEMC-511687716139187,2616,GEM/2025/B/6075967,Rana Nandy,Employees State Insurance Corporation (ESIC),Hospital Beltola Jayanagar Kamrup ASSAM781022 India,Assam,CYGNET MEDITECH PRIVATE LIMITED,"BLK NO.50,RIDDHI SIDDHI NAGAR,AJWA ROAD, VADODARA, GUJARAT-390019, -",Gujarat,9978913966,Sutures (V3),CYG 2670 DECTIN 6-0,DECTIN,CYGNET,Others,36,108,3888,Company,NO,,FB15190000821228
272,2025-26,Direct,01-08-2025,August,GEMC-511687716139187,2616,GEM/2025/B/6075967,Rana Nandy,Employees State Insurance Corporation (ESIC),Hospital Beltola Jayanagar Kamrup ASSAM781022 India,Assam,CYGNET MEDITECH PRIVATE LIMITED,"BLK NO.50,RIDDHI SIDDHI NAGAR,AJWA ROAD, VADODARA, GUJARAT-390019, -",Gujarat,9978913966,Sutures (V3),CYG 2304 DECTIN 4-0,cygnet,Cygnet Meditech Private Limited,Others,12,45,540,Company,NO,,FB15190000821228
273,2025-26,Direct,01-08-2025,August,GEMC-511687716139187,2616,GEM/2025/B/6075967,Rana Nandy,Employees State Insurance Corporation (ESIC),Hospital Beltola Jayanagar Kamrup ASSAM781022 India,Assam,CYGNET MEDITECH PRIVATE LIMITED,"BLK NO.50,RIDDHI SIDDHI NAGAR,AJWA ROAD, VADODARA, GUJARAT-390019, -",Gujarat,9978913966,Sutures (V3),CYG 2494 DECTIN 4-0,DECTIN,CYGNET,Others,12,61,732,Company,NO,,FB15190000821228
274,2025-26,Direct,01-08-2025,August,GEMC-511687716139187,2616,GEM/2025/B/6075967,Rana Nandy,Employees State Insurance Corporation (ESIC),Hospital Beltola Jayanagar Kamrup ASSAM781022 India,Assam,CYGNET MEDITECH PRIVATE LIMITED,"BLK NO.50,RIDDHI SIDDHI NAGAR,AJWA ROAD, VADODARA, GUJARAT-390019, -",Gujarat,9978913966,Sutures (V3),CYG 3717 DECLON 8-0,cygnet,Cygnet Meditech Private Limited,Others,24,188,4512,Company,NO,,FB15190000821228
275,2025-26,Direct,01-08-2025,August,GEMC-511687716139187,2616,GEM/2025/B/6075967,Rana Nandy,Employees State Insurance Corporation (ESIC),Hospital Beltola Jayanagar Kamrup ASSAM781022 India,Assam,CYGNET MEDITECH PRIVATE LIMITED,"BLK NO.50,RIDDHI SIDDHI NAGAR,AJWA ROAD, VADODARA, GUJARAT-390019, -",Gujarat,9978913966,Sutures (V3),CYG 2826 DECTIN 1,DECTIN,CYGNET,Others,192,55,10560,Company,NO,,FB15190000821228
276,2025-26,Direct,01-08-2025,August,GEMC-511687716139187,2616,GEM/2025/B/6075967,Rana Nandy,Employees State Insurance Corporation (ESIC),Hospital Beltola Jayanagar Kamrup ASSAM781022 India,Assam,CYGNET MEDITECH PRIVATE LIMITED,"BLK NO.50,RIDDHI SIDDHI NAGAR,AJWA ROAD, VADODARA, GUJARAT-390019, -",Gujarat,9978913966,Sutures (V3),CYG 2382 DECTIN 2-0,cygnet,Cygnet Meditech Private Limited,Others,360,58,20880,Company,NO,,FB15190000821228
277,2025-26,Bid/RA,01-08-2025,August,GEMC-511687778098870,8000,GEM/2025/B/6075967,Deepak Kumar Agrawal,Health and Family Welfare Department Delhi,N Rajiv Gandhi Super Specialty Hospital Tahirpur EAST DELHI DELHI110093 India,Delhi,TANISHKA SURGICAL CARE LLP,"OFFICE NO.102 IST FLOOR CSC POCKET C,LIG FLATS,EAST OF LONI ROAD SHAHDARA,SHAHDARA, North East, DELHI-110093, -",Delhi,9810499476,Sutures (V3),FILAPROP PPL30 8522,filaprop,MERIL ENDO SURGERY PVT. LTD,Meril,10,800,8000,Distributor,NO,,AP0N240012465218
278,2025-26,Bid/RA,01-08-2025,August,GEMC-511687778098870,8000,GEM/2025/B/6075967,Deepak Kumar Agrawal,Health and Family Welfare Department Delhi,N Rajiv Gandhi Super Specialty Hospital Tahirpur EAST DELHI DELHI110093 India,Delhi,TANISHKA SURGICAL CARE LLP,"OFFICE NO.102 IST FLOOR CSC POCKET C,LIG FLATS,EAST OF LONI ROAD SHAHDARA,SHAHDARA, North East, DELHI-110093, -",Delhi,9810499476,Sutures (V3),FILAPROP PPL30 8522,filaprop,MERIL ENDO SURGERY PVT. LTD,Meril,10,800,8000,Distributor,NO,,AP0N240012465218
279,2025-26,Direct,05-04-2025,April,GEMC-511687754556085,14994,GEM/2025/B/5878392,Deepak Kumar Agrawal,Health and Family Welfare Department Delhi,G.B. Pant Hospital (GIPMER) 1 Jawaharlal Nehru Marg Near Delhi Gate New Delhi110002 NEW DELHI DELHI110002 India,Delhi,HOSPITEC,"B-208,Jhilmil Colony, Delhi, DELHI-110095, -",Delhi,9999351772,Sutures (V3),SN6936,TRUBOND,HEALTHIUM MEDTECH LIMITED,Others,204,73.5,14994,Distributor,NO,,D84F180000099826
280,2025-26,Direct,05-04-2025,April,GEMC-511687754556085,14994,GEM/2025/B/5878392,Deepak Kumar Agrawal,Health and Family Welfare Department Delhi,G.B. Pant Hospital (GIPMER) 1 Jawaharlal Nehru Marg Near Delhi Gate New Delhi110002 NEW DELHI DELHI110002 India,Delhi,HOSPITEC,"B-208,Jhilmil Colony, Delhi, DELHI-110095, -",Delhi,9999351772,Sutures (V3),SN6936,TRUBOND,HEALTHIUM MEDTECH LIMITED,Others,204,73.5,14994,Distributor,NO,,D84F180000099826
281,2025-26,Direct,04-04-2025,April,GEMC-511687789056048,72798,GEM/2025/B/6025048,Yellesh M,Sree Chitra Tirunal Institute for Medical Sciences and Technology (SCTIMST),Sree Chitra Tirunal Institute For Medical Science and TechnologyMedical College PO Triavndrum Thiruvananthapuram KERALA695011 India,Kerala,MERIL ENDO SURGERY PRIVATE LIMITED,"NO. 135-139,BILAKHIA HOUSE,MUKTANAND MARG,CHALA, VAPI, GUJARAT-396191, -",Gujarat,8140065678,Sutures (V3),FILAPROP PPL50 8721,filaprop,MERIL ENDO SURGERY PVT. LTD,Meril,600,121.33,72798,Company,NO,,0DAA180000108070
282,2025-26,Direct,04-04-2025,April,GEMC-511687789056048,72798,GEM/2025/B/6025048,Yellesh M,Sree Chitra Tirunal Institute for Medical Sciences and Technology (SCTIMST),Sree Chitra Tirunal Institute For Medical Science and TechnologyMedical College PO Triavndrum Thiruvananthapuram KERALA695011 India,Kerala,MERIL ENDO SURGERY PRIVATE LIMITED,"NO. 135-139,BILAKHIA HOUSE,MUKTANAND MARG,CHALA, VAPI, GUJARAT-396191, -",Gujarat,8140065678,Sutures (V3),FILAPROP PPL50 8556,filaprop,MERIL ENDO SURGERY PVT. LTD,Meril,900,130.67,117603,Company,NO,,0DAA180000108070
283,2025-26,Direct,04-04-2025,April,GEMC-511687789056048,72798,GEM/2025/B/6025048,Yellesh M,Sree Chitra Tirunal Institute for Medical Sciences and Technology (SCTIMST),Sree Chitra Tirunal Institute For Medical Science and TechnologyMedical College PO Triavndrum Thiruvananthapuram KERALA695011 India,Kerala,MERIL ENDO SURGERY PRIVATE LIMITED,"NO. 135-139,BILAKHIA HOUSE,MUKTANAND MARG,CHALA, VAPI, GUJARAT-396191, -",Gujarat,8140065678,Sutures (V3),FILAPROP PPL50 8721,filaprop,MERIL ENDO SURGERY PVT. LTD,Meril,600,121.33,72798,Company,NO,,0DAA180000108070
284,2025-26,Direct,04-04-2025,April,GEMC-511687789056048,72798,GEM/2025/B/6025048,Yellesh M,Sree Chitra Tirunal Institute for Medical Sciences and Technology (SCTIMST),Sree Chitra Tirunal Institute For Medical Science and TechnologyMedical College PO Triavndrum Thiruvananthapuram KERALA695011 India,Kerala,MERIL ENDO SURGERY PRIVATE LIMITED,"NO. 135-139,BILAKHIA HOUSE,MUKTANAND MARG,CHALA, VAPI, GUJARAT-396191, -",Gujarat,8140065678,Sutures (V3),FILAPROP PPL50 8556,filaprop,MERIL ENDO SURGERY PVT. LTD,Meril,900,130.67,117603,Company,NO,,0DAA180000108070
285,2025-26,Bid/RA,07-08-2025,August,GEMC-511687705528721,21576,GEM/2024/B/5116900,Yellesh M,Employees State Insurance Corporation (ESIC),ESIC Medical College and Hospital Sedam Road Kalaburagi 585106 Gulbarga KARNATAKA585106 India,Karnataka,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V2),AM 3328,AQlon,Aqmen Medtech Private Limited,Others,1200,17.98,21576,Company,NO,,K4OS210003907957
286,2025-26,Bid/RA,07-08-2025,August,GEMC-511687705528721,21576,GEM/2024/B/5116900,Yellesh M,Employees State Insurance Corporation (ESIC),ESIC Medical College and Hospital Sedam Road Kalaburagi 585106 Gulbarga KARNATAKA585106 India,Karnataka,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V2),AM 3328,AQlon,Aqmen Medtech Private Limited,Others,1200,17.98,21576,Company,NO,,K4OS210003907957
287,2025-26,Bid/RA,04-08-2025,August,GEMC-511687706050825,1235000,GEM/2025/B/6251225,Deepak Kumar Agrawal,Central Health Service Ministry of Health and Family Welfare,OFFICE OF THE MEDICAL SUPERINTENDENT SAFDARJUNG HOSPITAL NEW DELHI110029 NEW DELHI DELHI110029 India,Delhi,ENDO-MED TECHNOLOGIES PRIVATE LIMITED,"607, 6TH FLOOR,,DDA BUILDING,,PLOT NO.-4,LAXMI NAGAR DISTT. CENTRE, East Delhi, DELHI-110092, -",Delhi,9971088773,Surgical Trocars,ELT-S305100,ENDO-MED,ENDO-MED TECHNOLOGIES PRIVATE LIMITED,Others,1000,1235,1235000,Company,NO,,XC0A210002278115
288,2025-26,Bid/RA,04-08-2025,August,GEMC-511687706050825,1235000,GEM/2025/B/6251225,Deepak Kumar Agrawal,Central Health Service Ministry of Health and Family Welfare,OFFICE OF THE MEDICAL SUPERINTENDENT SAFDARJUNG HOSPITAL NEW DELHI110029 NEW DELHI DELHI110029 India,Delhi,ENDO-MED TECHNOLOGIES PRIVATE LIMITED,"607, 6TH FLOOR,,DDA BUILDING,,PLOT NO.-4,LAXMI NAGAR DISTT. CENTRE, East Delhi, DELHI-110092, -",Delhi,9971088773,Surgical Trocars,ELT-S305100,ENDO-MED,ENDO-MED TECHNOLOGIES PRIVATE LIMITED,Others,1000,1235,1235000,Company,NO,,XC0A210002278115
289,2025-26,Direct,02-04-2025,April,GEMC-511687719857224,37800,GEM/2025/B/5988295,Ashish Hasija,Employees State Insurance Corporation,ESIC HOSPITAL SALAI STREET VANNARAPETTAI TIRUNELVELI Tirunelveli TAMIL NADU627003 India,Tamil Nadu,CYGNET MEDITECH PRIVATE LIMITED,"BLK NO.50,RIDDHI SIDDHI NAGAR,AJWA ROAD, VADODARA, GUJARAT-390019, -",Gujarat,9978913966,Sutures (V3),CYG 2347 DECTIN 1,cygnet,Cygnet Meditech Private Limited,Others,180,210,37800,Company,NO,,FB15190000821228
290,2025-26,Direct,02-04-2025,April,GEMC-511687719857224,37800,GEM/2025/B/5988295,Ashish Hasija,Employees State Insurance Corporation,ESIC HOSPITAL SALAI STREET VANNARAPETTAI TIRUNELVELI Tirunelveli TAMIL NADU627003 India,Tamil Nadu,CYGNET MEDITECH PRIVATE LIMITED,"BLK NO.50,RIDDHI SIDDHI NAGAR,AJWA ROAD, VADODARA, GUJARAT-390019, -",Gujarat,9978913966,Sutures (V3),CYG 2347 DECTIN 1,cygnet,Cygnet Meditech Private Limited,Others,180,210,37800,Company,NO,,FB15190000821228
291,2025-26,Bid/RA,22-08-2025,August,GEMC-511687712736310,84090,GEM/2025/B/6497889,Mangesh Chandurkar,Department of Health Research,Raisen By Pass Road Karond Bhopal BHOPAL MADHYA PRADESH462038 India,Madhya Pradesh,INDIA MEDTRONIC PRIVATE LIMITED,"1261, 6TH FLOOR,SOLITAIRE CORPORATE PARK, BUILDING NUMBER 12,Andheri Ghatkopar Link Road,,ANDHERI(EAST), Mumbai, MAHARASHTRA-400093, -",Maharashtra,9911313927,Open / Endoscopic Clip Applicator (V2),176630- Endo Clip™ III,medtronic,India Medtronic Private Limited,Others,5,16818,84090,Company,NO,,95EC180000108949
292,2025-26,Bid/RA,22-08-2025,August,GEMC-511687712736310,84090,GEM/2025/B/6497889,Mangesh Chandurkar,Department of Health Research,Raisen By Pass Road Karond Bhopal BHOPAL MADHYA PRADESH462038 India,Madhya Pradesh,INDIA MEDTRONIC PRIVATE LIMITED,"1261, 6TH FLOOR,SOLITAIRE CORPORATE PARK, BUILDING NUMBER 12,Andheri Ghatkopar Link Road,,ANDHERI(EAST), Mumbai, MAHARASHTRA-400093, -",Maharashtra,9911313927,Open / Endoscopic Clip Applicator (V2),176657- Endo Clip II 10mm,medtronic,India Medtronic Private Limited,Others,5,8288,41440,Company,NO,,95EC180000108949
293,2025-26,Bid/RA,22-08-2025,August,GEMC-511687712736310,84090,GEM/2025/B/6497889,Mangesh Chandurkar,Department of Health Research,Raisen By Pass Road Karond Bhopal BHOPAL MADHYA PRADESH462038 India,Madhya Pradesh,INDIA MEDTRONIC PRIVATE LIMITED,"1261, 6TH FLOOR,SOLITAIRE CORPORATE PARK, BUILDING NUMBER 12,Andheri Ghatkopar Link Road,,ANDHERI(EAST), Mumbai, MAHARASHTRA-400093, -",Maharashtra,9911313927,Open / Endoscopic Clip Applicator (V2),176630- Endo Clip™ III,medtronic,India Medtronic Private Limited,Others,5,16818,84090,Company,NO,,95EC180000108949
294,2025-26,Bid/RA,22-08-2025,August,GEMC-511687712736310,84090,GEM/2025/B/6497889,Mangesh Chandurkar,Department of Health Research,Raisen By Pass Road Karond Bhopal BHOPAL MADHYA PRADESH462038 India,Madhya Pradesh,INDIA MEDTRONIC PRIVATE LIMITED,"1261, 6TH FLOOR,SOLITAIRE CORPORATE PARK, BUILDING NUMBER 12,Andheri Ghatkopar Link Road,,ANDHERI(EAST), Mumbai, MAHARASHTRA-400093, -",Maharashtra,9911313927,Open / Endoscopic Clip Applicator (V2),176657- Endo Clip II 10mm,medtronic,India Medtronic Private Limited,Others,5,8288,41440,Company,NO,,95EC180000108949
295,2025-26,Bid/RA,18-08-2025,August,GEMC-511687702432289,517500,GEM/2025/B/6347575,Yellesh M,Sree Chitra Tirunal Institute for Medical Sciences and Technology (SCTIMST),Sree Chitra Tirunal Institute For Medical Science and TechnologyMedical College PO Triavndrum Thiruvananthapuram KERALA695011 India,Kerala,MEDIBRIGHT SURGICALS,"53/650-1,medibright surgicals,GROUND FLOOR BARL TOWER,AYYANTHOLE, Thrissur, KERALA-680003, -",Kerala,9744002907,Ligation Clips,2204,WECK,TELEFLEX MEDICAL,Others,15000,34.5,517500,Distributor,NO,,7E9A200001228604
