Sr. No.,Tender Id,T247 Id,Tender Number,Meril Ref No,New Govt Code,Distributor Master,Zonal Head Name,Front Line Sales,HO Name,Site Location,Tender Due Date,Pre Bid Meeting Date,Quantity,Uom,Sap Material Code,Model,Lob,Segment,Sales Cat,status,Remarks,Estimated Cost,Final Remarks,Bidder Company,Bidder Model,Bidder Price,Bidder Rank
8027,7120,93418645,GEM/2025/B/6700977,,,,,,,"New Delhi, Delhi, India",11-11-2025,13-10-2025,50367,,,,,,,N/A,,0,,,,,
8028,7121,93419120,,,,,,,,"Korba, Chhattisgarh, India",03-11-2025,,,,,,,,,N/A,,0,,,,,
8029,7122,93419147,GEM/2025/B/6598374,,,,,,,"Bhopal, Madhya Pradesh, India",01-11-2025,ref to doc,14000,,,,,,,N/A,,0,,,,,
8030,7128,93419302,GEM/2025/B/6778717,,,,,,,"Gurdaspur, Punjab, India",21-10-2025,ref to doc,37,,,,,,,N/A,,0,,,,,
8031,7129,93419305,GEM/2025/B/6778721,,,,,,,"Sonitpur, Assam, India",21-10-2025,ref to doc,19,,,,,,,N/A,,0,,,,,
8032,7130,93419328,GEM/2025/B/6778776,,,,,,,"Bangalore, Karnataka, India",01-11-2025,ref to doc,4750,,,,,,,N/A,,0,,,,,
8033,7132,93419357,GEM/2025/B/6776579,,,,,,,"Pune, Maharashtra, India",21-10-2025,ref to doc,2,,,,,,,N/A,,0,,,,,
8034,7133,93419363,GEM/2025/B/6776865,,,,,,,"Pune, Maharashtra, India",21-10-2025,ref to doc,2,,,,,,,N/A,,0,,,,,
8035,7134,93419611,2025_IAF_734763_1,,,,,,,"Gurgaon, Haryana, India",07-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8036,7135,93420658,2025_ICD_47981_1,,,,,,,"Namrup, Assam, India",13-11-2025,,,,,,,,,N/A,,0,,,,,
8037,7136,93420857,,,,,,,,"Mumbai, Maharashtra, India",24-10-2025,,,,,,,,,N/A,,0,,,,,
8038,7137,92598038,GEM/2025/B/6635351,,,,,,,"Srinagar, Jammu And Kashmir, India",16-10-2025,,172094,,,,,,,N/A,,0,,,,,
8039,7139,93389125,,,,,,,,"Kolkata, West Bengal, India",15-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8040,7140,93400060,DB255719,,,,,,,"Dibrugarh, Assam, India",30-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8041,7141,93400165,02256807,,,,,,,"Madurai, Tamil Nadu, India",10-11-2025,,,,,,,,,N/A,,0,,,,,
8042,7142,93400185,02256422,,,,,,,"Ernakulam, Kerala, India",07-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8043,7144,93407023,CH253137C,,,,,,,"Mysore, Karnataka, India",23-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8044,7147,93408451,GEM/2025/B/6659475,,,,,,,"Dimapur, Nagaland, India",31-10-2025,ref to doc,28240,,,,,,,N/A,,0,,,,,
8045,7148,93408978,GEM/2025/B/6659728,,,,,,,"Dimapur, Nagaland, India",31-10-2025,ref to doc,30495,,,,,,,N/A,,0,,,,,
8046,7151,93385322,2025_MCGM_1226889_1,,,,,,,"Mumbai, Maharashtra, India",16-10-2025,,,,,,,,,N/A,,0,,,,,
8047,7152,93385765,24/RT2/Micro hand drill/Ortho/746/2025-Rish (Admn),,,,,,,"Rishikesh, Uttarakhand, India",28-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8048,7156,93422500,,,,,,,,"Bhopal, Madhya Pradesh, India",31-10-2025,,,,,,,,,N/A,,0,,,,,
8049,7163,93427039,JU/LSBT/DPC/SRC/Lab-Teaching/PH-II/1/2025-2026,,,,,,,"Kolkata, West Bengal, India",14-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8050,7164,93427389,363869,,,,,,,"Garhwa, Jharkhand, India",18-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8051,7165,93427587,BPE2500256,,,,,,,"Bhopal, Madhya Pradesh, India",22-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8052,7167,93429752,"635515-Tender No. 1A.39/TGMSIDC/EQU/2025-26, Dt: 16.04.2025 (2nd Call)",,,,,,,"Not Classified, Telangana, India",28-10-2025,14-10-2025,,,,,,,,N/A,,0,,,,,
8053,7168,93430413,18255582C,,,,,,,"Kapurthala, Punjab, India",31-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8054,7169,93430415,H1251551,,,,,,,"Chandrapur, Maharashtra, India",20-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8055,7170,93430431,H1251548A,,,,,,,"Chandrapur, Maharashtra, India",20-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8056,7171,93430440,H1251440,,,,,,,"Chandrapur, Maharashtra, India",20-10-2025,,,,,,,,,N/A,,0,,,,,
8057,7172,93430442,82256009,,,,,,,"Secunderabad, Telangana, India",21-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8058,7173,93430457,30251207B,,,,,,,"Dhanbad, Jharkhand, India",30-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8059,7174,93430482,LD255969,,,,,,,"Guwahati, Assam, India",17-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8060,7175,93430532,55256235,,,,,,,"Danapur, Bihar, India",03-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8061,7176,93430551,38251218A,,,,,,,"Danapur, Bihar, India",17-10-2025,,,,,,,,,N/A,,0,,,,,
8062,7177,93430625,LP255127,,,,,,,"Kanchrapara, West Bengal, India",03-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8063,7178,93430649,48256104,,,,,,,"Chandrapur, Maharashtra, India",23-10-2025,,,,,,,,,N/A,,0,,,,,
8064,7179,93430674,CH255502,,,,,,,"Allahabad, Uttar Pradesh, India",17-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8065,7180,93430688,38-T-2025-TDL,,,,,,,"Varanasi, Uttar Pradesh, India",16-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8066,7181,93430707,82256002,,,,,,,"Secunderabad, Telangana, India",21-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8067,7182,93430712,96255888,,,,,,,"Raipur, Chhattisgarh, India",29-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8068,7183,93430738,H1251437A,,,,,,,"Chandrapur, Maharashtra, India",20-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8069,7184,93430766,H1251444A,,,,,,,"Chandrapur, Maharashtra, India",20-10-2025,,,,,,,,,N/A,,0,,,,,
8070,7185,93430782,26PATHLABMDCHNCR2025-26IM,,,,,,,"Varanasi, Uttar Pradesh, India",15-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8071,7186,93430813,H1251427A,,,,,,,"Chandrapur, Maharashtra, India",20-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8072,7187,93430817,78255169C,,,,,,,"Nagpur, Maharashtra, India",27-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8073,7188,93430835,78255364A,,,,,,,"Nagpur, Maharashtra, India",28-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8074,7189,93430846,H1251420A,,,,,,,"Chandrapur, Maharashtra, India",20-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8075,7190,93430853,H1251442A,,,,,,,"Chandrapur, Maharashtra, India",20-10-2025,,,,,,,,,N/A,,0,,,,,
8076,7191,93430861,H1251448A,,,,,,,"Chandrapur, Maharashtra, India",20-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8077,7192,93430888,H1251357A,,,,,,,"Chandrapur, Maharashtra, India",20-10-2025,,,,,,,,,N/A,,0,,,,,
8078,7193,93430894,82256007,,,,,,,"Secunderabad, Telangana, India",21-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8079,7194,93430903,H1251451A,,,,,,,"Chandrapur, Maharashtra, India",20-10-2025,,,,,,,,,N/A,,0,,,,,
8080,7195,93430904,H1251433,,,,,,,"Chandrapur, Maharashtra, India",20-10-2025,,,,,,,,,N/A,,0,,,,,
8081,7196,93430926,H1251446A,,,,,,,"Chandrapur, Maharashtra, India",20-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8082,7197,93430958,02256448,,,,,,,"Ernakulam, Kerala, India",23-10-2025,,,,,,,,,N/A,,0,,,,,
8083,7198,93430961,H1251422A,,,,,,,"Chandrapur, Maharashtra, India",20-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8084,7199,93431020,02256458,,,,,,,"Madurai, Tamil Nadu, India",24-10-2025,,,,,,,,,N/A,,0,,,,,
8085,7200,93431030,H1251423A,,,,,,,"Chandrapur, Maharashtra, India",20-10-2025,,,,,,,,,N/A,,0,,,,,
8086,7201,93431065,GEM/2025/B/6779469,,,,,,,"Thiruvananthapuram, Kerala, India",21-10-2025,,10000,,,,,,,N/A,,0,,,,,
8087,7202,93431070,GEM/2025/B/6779480,,,,,,,"Deoghar, Jharkhand, India",01-11-2025,,264,,,,,,,N/A,,0,,,,,
8088,7204,93431100,GEM/2025/B/6592510,,,,,,,"Nagpur, Maharashtra, India",08-11-2025,16-10-2025,2,,,,,,,N/A,,0,,,,,
8089,7205,93431129,GEM/2025/B/6779530,,,,,,,"Jamnagar, Gujarat, India",01-11-2025,,484,,,,,,,N/A,,0,,,,,
8090,7206,93431136,GEM/2025/B/6769641,,,,,,,"South 24 Parganas, West Bengal, India",21-10-2025,,3,,,,,,,N/A,,0,,,,,
8091,7208,93431211,GEM/2025/B/6778888,,,,,,,"Gurdaspur, Punjab, India",21-10-2025,ref to doc,9,,,,,,,N/A,,0,,,,,
8092,7209,93431212,GEM/2025/B/6778889,,,,,,,"Khordha, Orissa, India",25-10-2025,ref to doc,5,,,,,,,N/A,,0,,,,,
8093,7210,93431270,GEM/2025/B/6776918,,,,,,,"Deoghar, Jharkhand, India",08-11-2025,,1,,,,,,,N/A,,0,,,,,
8094,7211,93431322,GEM/2025/B/6779192,,,,,,,"Aizwal, Mizoram, India",01-11-2025,ref to doc,14188,,,,,,,N/A,,0,,,,,
8095,7212,93431375,GEM/2025/B/6778567,,,,,,,"Kupwara, Jammu And Kashmir, India",22-10-2025,ref to doc,46,,,,,,,N/A,,0,,,,,
8096,7213,93431403,GEM/2025/B/6691684,,,,,,,"Ludhiana, Punjab, India",27-10-2025,ref to doc,15,,,,,,,N/A,,0,,,,,
8097,7214,93431412,GEM/2025/B/6772206,,,,,,,"Nagpur, Maharashtra, India",01-11-2025,ref to doc,3,,,,,,,N/A,,0,,,,,
8098,7216,93431421,GEM/2025/B/6776013,,,,,,,"Nangal, Punjab, India",20-11-2025,,30,,,,,,,N/A,,0,,,,,
8099,7218,93440982,MDCHBSP218,,,,,,,"Raipur, Chhattisgarh, India",15-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8100,7219,93441031,86256616B,,,,,,,"Ahmedabad, Gujarat, India",05-11-2025,,,,,,,,,N/A,,0,,,,,
8101,7220,93441045,HB256683,,,,,,,"Kanchrapara, West Bengal, India",23-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8102,7221,93441053,HB256851,,,,,,,"Kanchrapara, West Bengal, India",23-10-2025,,,,,,,,,N/A,,0,,,,,
8103,7222,93441104,,,,,,,,"Jatni, Orissa, India",16-10-2025,,,,,,,,,N/A,,0,,,,,
8104,7223,93441427,GEM/2025/B/6780552,,,,,,,"Lucknow, Uttar Pradesh, India",03-11-2025,ref to doc,8439,,,,,,,N/A,,0,,,,,
8105,7224,93441437,GEM/2025/B/6780577,,,,,,,"Lucknow, Uttar Pradesh, India",21-10-2025,ref to doc,10,,,,,,,N/A,,0,,,,,
8106,7225,93441440,GEM/2025/B/6780621,,,,,,,"Lucknow, Uttar Pradesh, India",21-10-2025,ref to doc,10,,,,,,,N/A,,0,,,,,
8107,7227,93441511,GEM/2025/B/6770390,,,,,,,"Deoghar, Jharkhand, India",22-10-2025,ref to doc,32400,,,,,,,N/A,,0,,,,,
8108,7228,93441563,GEM/2025/B/6781541,,,,,,,"South 24 Parganas, West Bengal, India",03-11-2025,ref to doc,300,,,,,,,N/A,,0,,,,,
8109,7229,93441621,GEM/2025/B/6715330,,,,,,,"Ajmer, Rajasthan, India",03-11-2025,ref to doc,27459,,,,,,,N/A,,0,,,,,
8110,7230,93441627,GEM/2025/B/6771042,,,,,,,"Deoghar, Jharkhand, India",01-11-2025,ref to doc,1,,,,,,,N/A,,0,,,,,
8111,7231,93441711,GEM/2025/B/6780086,,,,,,,"Hisar, Haryana, India",22-10-2025,ref to doc,49,,,,,,,N/A,,0,,,,,
8112,7234,93441849,GEM/2025/B/6780318,,,,,,,"Srinagar, Jammu And Kashmir, India",21-10-2025,ref to doc,2918,,,,,,,N/A,,0,,,,,
8113,7235,93441945,GEM/2025/B/6779189,,,,,,,"Deoghar, Jharkhand, India",08-11-2025,,1,,,,,,,N/A,,0,,,,,
8114,7236,93441961,GEM/2025/B/6779289,,,,,,,"Bhopal, Madhya Pradesh, India",21-10-2025,ref to doc,50,,,,,,,N/A,,0,,,,,
8115,7237,93441965,GEM/2025/B/6779335,,,,,,,"Deoghar, Jharkhand, India",01-11-2025,ref to doc,1,,,,,,,N/A,,0,,,,,
8116,7238,93442154,GEM/2025/B/6779957,,,,,,,"Bhatinda, Punjab, India",21-10-2025,17-10-2025,6,,,,,,,N/A,,0,,,,,
8117,7239,93442267,GEM/2025/B/6780446,,,,,,,"Ajmer, Rajasthan, India",21-10-2025,ref to doc,84,,,,,,,N/A,,0,,,,,
8118,7240,93442316,GEM/2025/B/6780502,,,,,,,"Kirandul, Chhattisgarh, India",10-11-2025,,90,,,,,,,N/A,,0,,,,,
8119,7241,93442405,GEM/2025/B/6781000,,,,,,,"Chamoli, Uttarakhand, India",21-10-2025,ref to doc,733,,,,,,,N/A,,0,,,,,
8120,7243,93443314,,,,,,,,"Ghaziabad, Uttar Pradesh, India",16-10-2025,,,,,,,,,N/A,,0,,,,,
8121,7246,93431423,GEM/2025/B/6763473,,,,,,,"Patna, Bihar, India",15-11-2025,,1,,,,,,,N/A,,0,,,,,
8122,7252,93442037,GEM/2025/B/6779479,,,,,,,"Dakshina Kannada, Karnataka, India",21-11-2025,ref to doc,22,,,,,,,N/A,,0,,,,,
8123,7253,93442062,GEM/2025/B/6779554,,,,,,,"Aligarh, Uttar Pradesh, India",01-11-2025,ref to doc,186,,,,,,,N/A,,0,,,,,
8124,7254,93442192,GEM/2025/B/6776982,,,,,,,"Deoghar, Jharkhand, India",01-11-2025,ref to doc,2,,,,,,,N/A,,0,,,,,
8125,7255,93442312,GEM/2025/B/6780497,,,,,,,"Bhopal, Madhya Pradesh, India",21-10-2025,ref to doc,10,,,,,,,N/A,,0,,,,,
8126,7256,93442410,GEM/2025/B/6781016,,,,,,,"Jabalpur, Madhya Pradesh, India",22-10-2025,ref to doc,30,,,,,,,N/A,,0,,,,,
8127,7257,93442425,GEM/2025/B/6781043,,,,,,,"Amritsar, Punjab, India",01-11-2025,ref to doc,12,,,,,,,N/A,,0,,,,,
8128,7258,93442434,GEM/2025/B/6781307,,,,,,,"Kanpur, Uttar Pradesh, India",17-11-2025,,304085,,,,,,,N/A,,0,,,,,
8129,7260,93442579,GEM/2025/B/6781244,,,,,,,"Kanpur, Uttar Pradesh, India",03-11-2025,ref to doc,1032,,,,,,,N/A,,0,,,,,
8130,7261,93442598,GEM/2025/B/6746095,,,,,,,"Sonitpur, Assam, India",17-11-2025,,64100,,,,,,,N/A,,0,,,,,
8131,7262,93442638,GEM/2025/B/6726789,,,,,,,"Panchkula, Haryana, India",27-10-2025,ref to doc,61640,,,,,,,N/A,,0,,,,,
8132,7264,93442648,GEM/2025/B/6771987,,,,,,,"Deoghar, Jharkhand, India",01-11-2025,ref to doc,30,,,,,,,N/A,,0,,,,,
8133,7265,93442653,GEM/2025/B/6692939,,,,,,,"Panchkula, Haryana, India",25-10-2025,ref to doc,5728,,,,,,,N/A,,0,,,,,
8134,7266,93442655,GEM/2025/B/6727579,,,,,,,"Panchkula, Haryana, India",27-10-2025,ref to doc,12707,,,,,,,N/A,,0,,,,,
8135,7267,93442705,GEM/2025/B/6781639,,,,,,,"Dimapur, Nagaland, India",22-10-2025,ref to doc,673,,,,,,,N/A,,0,,,,,
8136,7268,93442719,GEM/2025/B/6781698,,,,,,,"Dhalai, Tripura, India",03-11-2025,ref to doc,61,,,,,,,N/A,,0,,,,,
8137,7269,93442732,GEM/2025/B/6780737,,,,,,,"Lucknow, Uttar Pradesh, India",21-10-2025,ref to doc,5,,,,,,,N/A,,0,,,,,
8138,7270,93442744,GEM/2025/B/6780774,,,,,,,"Hisar, Haryana, India",21-10-2025,ref to doc,6,,,,,,,N/A,,0,,,,,
8139,7272,93442786,GEM/2025/B/6771111,,,,,,,"Deoghar, Jharkhand, India",01-11-2025,ref to doc,1,,,,,,,N/A,,0,,,,,
8140,7275,93447234,2025_MCGM_1227154_1,,,,,,,"Mumbai, Maharashtra, India",27-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8141,7276,93447235,2025_MCGM_1227143_1,,,,,,,"Mumbai, Maharashtra, India",10-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8142,7277,93447432,2025_MPPGC_815518_1,,,,,,,"Umaria, Madhya Pradesh, India",27-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8143,7280,93448703,GEM/2025/B/6712111,,,,,,,"Udhampur, Jammu And Kashmir, India",17-11-2025,,418,,,,,,,N/A,,0,,,,,
8144,7282,93448818,GEM/2025/B/6778231,,,,,,,"Darjeeling, West Bengal, India",23-10-2025,ref to doc,1,,,,,,,N/A,,0,,,,,
8145,7283,93448851,GEM/2025/B/6779672,,,,,,,"Kodagu, Karnataka, India",30-10-2025,,2125,,,,,,,N/A,,0,,,,,
8146,7284,93448855,GEM/2025/B/6677773,,,,,,,"New Delhi, Delhi, India",17-11-2025,,474294,,,,,,,N/A,,0,,,,,
8147,7285,93448859,GEM/2025/B/6774436,,,,,,,"Pondicherry, Puducherry, India",17-11-2025,,1,,,,,,,N/A,,0,,,,,
8148,7286,93448954,GEM/2025/B/6767038,,,,,,,"Trivandrum, Kerala, India",03-11-2025,ref to doc,300,,,,,,,N/A,,0,,,,,
8149,7287,93448962,GEM/2025/B/6779827,,,,,,,"Dibrugarh, Assam, India",28-10-2025,ref to doc,100266,,,,,,,N/A,,0,,,,,
8150,7288,93448973,GEM/2025/B/6780117,,,,,,,"New Delhi, Delhi, India",27-10-2025,ref to doc,100800,,,,,,,N/A,,0,,,,,
8151,7289,93449019,GEM/2025/B/6782328,,,,,,,"Bhopal, Madhya Pradesh, India",23-10-2025,ref to doc,50,,,,,,,N/A,,0,,,,,
8152,7290,93449112,GEM/2025/B/6782598,,,,,,,"Tinsukia, Assam, India",31-10-2025,,380,,,,,,,N/A,,0,,,,,
8153,7291,93449133,GEM/2025/B/6782785,,,,,,,"West Siang, Arunachal Pradesh, India",23-10-2025,ref to doc,509,,,,,,,N/A,,0,,,,,
8154,7292,93449150,GEM/2025/B/6781832,,,,,,,"Darjeeling, West Bengal, India",22-10-2025,ref to doc,136,,,,,,,N/A,,0,,,,,
8155,7293,93449494,2025_PCCF_48002_1,,,,,,,"Guwahati, Assam, India",01-11-2025,22-10-2025,,,,,,,,N/A,,0,,,,,
8156,7295,93450137,,,,,,,,"Chennai, Tamil Nadu, India",30-10-2025,,,,,,,,,N/A,,0,,,,,
8157,7296,93450154,,,,,,,,"Chennai, Tamil Nadu, India",30-10-2025,,,,,,,,,N/A,,0,,,,,
8158,7297,93441490,GEM/2025/B/6729892,,,,,,,"Panchkula, Haryana, India",25-10-2025,ref to doc,8056,,,,,,,N/A,,0,,,,,
8159,7298,93442667,GEM/2025/B/6742383,,,,,,,"Imphal, Manipur, India",01-11-2025,ref to doc,16569,,,,,,,N/A,,0,,,,,
8160,7300,93446835,,,,,,,,"Jaipur, Rajasthan, India",30-10-2025,,,,,,,,,N/A,,0,,,,,
8161,7301,93448995,GEM/2025/B/6782271,,,,,,,"West Siang, Arunachal Pradesh, India",23-10-2025,ref to doc,2,,,,,,,N/A,,0,,,,,
8162,7306,93448765,GEM/2025/B/6680449,,,,,,,"Port Blair, Andaman And Nicobar Islands, India",11-11-2025,,240,,,,,,,N/A,,0,,,,,
8163,7307,93448853,GEM/2025/B/6711237,,,,,,,"Jaipur, Rajasthan, India",27-10-2025,,14830,,,,,,,N/A,,0,,,,,
8164,7308,93449466,2025_DHS_20217_1,,,,,,,"Port Blair, Andaman And Nicobar Islands, India",03-11-2025,,,,,,,,,N/A,,0,,,,,
8165,7310,93450861,GEM/2025/B/6782930,,,,,,,"Bangalore, Karnataka, India",16-10-2025,,200,,,,,,,N/A,,0,,,,,
8166,7311,93450864,GEM/2025/B/6782949,,,,,,,"Ratnagiri, Maharashtra, India",23-10-2025,,590,,,,,,,N/A,,0,,,,,
8167,7312,93450897,GEM/2025/B/6782992,,,,,,,"Bangalore, Karnataka, India",23-10-2025,,200,,,,,,,N/A,,0,,,,,
8168,7313,93450972,GEM/2025/B/6775956,,,,,,,"Haldwani, Uttarakhand, India",06-11-2025,16-10-2025,2,,,,,,,N/A,,0,,,,,
8169,7314,93451022,GEM/2025/B/6675539,,,,,,,"New Delhi, Delhi, India",03-11-2025,,707943,,,,,,,N/A,,0,,,,,
8170,7317,93453996,2025_IMSR_881178_1,,,,,,,"Dehradun, Uttarakhand, India",03-11-2025,22-10-2025,,,,,,,,N/A,,0,,,,,
8171,7322,93454207,GEM/2025/B/6747353,,,,,,,"New Delhi, Delhi, India",31-10-2025,,1,,,,,,,N/A,,0,,,,,
8172,7324,93454364,GEM/2025/B/6783464,,,,,,,"Lucknow, Uttar Pradesh, India",27-10-2025,,149,,,,,,,N/A,,0,,,,,
8173,7325,93454369,GEM/2025/B/6783497,,,,,,,"Ernakulam, Kerala, India",06-11-2025,,10,,,,,,,N/A,,0,,,,,
8174,7326,93454404,GEM/2025/B/6783426,,,,,,,"Sundergarh, Orissa, India",24-10-2025,ref to doc,1,,,,,,,N/A,,0,,,,,
8175,7328,93454505,GEM/2025/B/6784632,,,,,,,"South 24 Parganas, West Bengal, India",23-10-2025,,5100,,,,,,,N/A,,0,,,,,
8176,7329,93454526,GEM/2025/B/6783647,,,,,,,"Patna, Bihar, India",17-11-2025,,1,,,,,,,N/A,,0,,,,,
8177,7330,93454542,GEM/2025/B/6783712,,,,,,,"Baramulla, Jammu And Kashmir, India",23-10-2025,14-10-2025,34,,,,,,,N/A,,0,,,,,
8178,7331,93454702,GEM/2025/B/6777781,,,,,,,"Kolhapur, Maharashtra, India",31-10-2025,,16788225,,,,,,,N/A,,0,,,,,
8179,7332,93454745,GEM/2025/B/6763088,,,,,,,"Pondicherry, Puducherry, India",10-11-2025,,5,,,,,,,N/A,,0,,,,,
8180,7333,93454749,GEM/2025/B/6776241,,,,,,,"Haldwani, Uttarakhand, India",03-11-2025,,1,,,,,,,N/A,,0,,,,,
8181,7334,93454758,GEM/2025/B/6729354,,,,,,,"Multi Location, Multi State, India",23-10-2025,,45,,,,,,,N/A,,0,,,,,
8182,7335,93454767,GEM/2025/B/6707204,,,,,,,"Koraput, Orissa, India",12-11-2025,,30,,,,,,,N/A,,0,,,,,
8183,7336,93454789,GEM/2025/B/6732171,,,,,,,"Udhampur, Jammu And Kashmir, India",23-10-2025,,17730,,,,,,,N/A,,0,,,,,
8184,7337,93454835,GEM/2025/B/6771450,,,,,,,"Thiruvananthapuram, Kerala, India",23-10-2025,,5000,,,,,,,N/A,,0,,,,,
8185,7343,93456865,2025_BHEL_53543_1,,,,,,,"Bangalore, Karnataka, India",23-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8186,7344,93457087,Medical/ACOS (M) office-MS1/2302/25/H Purchase of Bi Isophane Human Insulin 40 Iu 30/70 MI Vial,,,,,,,"Chennai, Tamil Nadu, India",17-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8187,7345,93457111,,,,,,,,"Hooghly, West Bengal, India",17-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8188,7346,93457252,GEM/2025/B/6784931,,,,,,,"North 24 Pargana, West Bengal, India",03-11-2025,30-10-2025,105,,,,,,,N/A,,0,,,,,
8189,7347,93457282,GEM/2025/B/6777223,,,,,,,"Gorakhpur, Uttar Pradesh, India",31-10-2025,,1,,,,,,,N/A,,0,,,,,
8190,7349,93457316,GEM/2025/B/6777001,,,,,,,"Gorakhpur, Uttar Pradesh, India",31-10-2025,,1,,,,,,,N/A,,0,,,,,
8191,7351,93457410,GEM/2025/B/6784796,,,,,,,"Rishikesh, Uttarakhand, India",03-11-2025,,4,,,,,,,N/A,,0,,,,,
8192,7352,93457467,GEM/2025/B/6770874,,,,,,,"Siddharth Nagar, Uttar Pradesh, India",03-11-2025,,17510,,,,,,,N/A,,0,,,,,
8193,7353,93457544,GEM/2025/B/6760594,,,,,,,"Kota, Rajasthan, India",10-11-2025,,4500,,,,,,,N/A,,0,,,,,
8194,7354,93457558,GEM/2025/B/6782017,,,,,,,"Mysore, Karnataka, India",28-10-2025,,13430,,,,,,,N/A,,0,,,,,
8195,7356,93458273,2025_DME_808856_1,,,,,,,"Kozhikode, Kerala, India",23-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8196,7359,93459240,AIIMS/NGP/ANAT/CATCH TRIAL/25-26/03,,,,,,,"Nagpur, Maharashtra, India",31-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8197,7360,93459265,24/CTVS/Endo Saph/847/2025-Rish (Admn),,,,,,,"Rishikesh, Uttarakhand, India",03-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8198,7361,93459982,,,,,,,,"New Delhi, Delhi, India",03-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8199,7362,93460388,,,,,,,,"Kolkata, West Bengal, India",17-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8200,7363,93460391,,,,,,,,"Kolkata, West Bengal, India",16-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8201,7364,93460395,,,,,,,,"Medinipur, West Bengal, India",16-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8202,7365,93460403,,,,,,,,"Medinipur, West Bengal, India",16-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8203,7366,93461553,DID0374L26,,,,,,,"Dibrugarh, Assam, India",12-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8204,7368,93461616,,,,,,,,"Berhampur, Orissa, India",27-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8205,7373,93476214,82250656D,,,,,,,"Hyderabad, Andhra Pradesh, India",27-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8206,7374,93476240,H5255091,,,,,,,"Bikaner, Rajasthan, India",20-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8207,7375,93476286,H5255090,,,,,,,"Bikaner, Rajasthan, India",20-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8208,7376,93476322,82251814,,,,,,,"Jabalpur, Madhya Pradesh, India",18-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8209,7377,93476365,82253891A,,,,,,,"Hyderabad, Andhra Pradesh, India",29-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8210,7378,93478922,96255820,,,,,,,"Madurai, Tamil Nadu, India",28-10-2025,,,,,,,,,N/A,,0,,,,,
8211,7379,93478987,81256282,,,,,,,"Rourkela, Orissa, India",23-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
8212,7380,93479038,96255818,,,,,,,"Madurai, Tamil Nadu, India",28-10-2025,ref to doc,,,,,,,,N/A,,0,,,,,
