 Sr.No , SKU Code , Short Specification , Detailed Specification , UOM , Units , LOB , Portfolio , Brand , Sub Brand , Speciality , Section , GST % 
807,PGN202345NE,NE-Polyglactin 910  Violet 2-0 X 90-40MM 1/2 Circle Round Body ,POLYGLACTIN 910  VIOLET  2-0 X 90-40MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section N,5
808,PGN202382NE,NE-Polyglactin 910  Violet 2-0 X 90-40MM 1/2 Circle Reverse Cutting ,POLYGLACTIN 910  VIOLET  2-0 X 90-40MM 1/2 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section N,5
809,PGN202404UNE,NE-Polyglactin 910  Undyed  2-0 X 90-26MM 3/8 Circle Cutting ,POLYGLACTIN 910  UNDYED  2-0 X 90-26MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section N,5
810,PGN20 2404USL,Polyglactin 910  Undyed  2-0 X 75-26MM 3/8 Circle Cutting ,POLYGLACTIN 910  UNDYED  2-0 X 75-26MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
811,PGN209003,Polyglactin 910  Violet 2-0 X 90-20MM 1/2 Circle Round Body ,POLYGLACTIN 910  VIOLET  2-0 X 90-20MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
812,PGN20 9123,Polyglactin 910  Violet 2-0 X 70-26MM 1/2 Circle Round Body ,POLYGLACTIN 910  VIOLET  2-0 X 70-26MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
813,PGN20945UNE,NE-Polyglactin 910  Undyed  2-0 X 90-36MM 1/2 Circle Round Body ,POLYGLACTIN 910  UNDYED  2-0 X 90-36MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section N,5
814,PGN30 2123,Polyglactin 910  Violet 3-0 X 70-26MM 1/2 Circle Round Body V-Black Needle ,POLYGLACTIN 910  VIOLET  3-0 X 70-26MM 1/2 CIRCLE ROUND BODY  VB,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
815,PGN30 2328U,Polyglactin 910  Undyed  3-0 X 90-25MM 3/8 Circle Cutting ,POLYGLACTIN 910  UNDYED  3-0 X 90-25MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
816,PGN30 2401,Polyglactin 910  Violet 3-0 X 45-22MM 3/8 Circle Cutting ,POLYGLACTIN 910  VIOLET  3-0 X 45-22MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
817,PGN30 2402U,Polyglactin 910  Undyed  3-0 X 90-19MM 3/8 Circle Cutting ,POLYGLACTIN 910  UNDYED  3-0 X 90-19MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
818,PGN30 2407,Polyglactin 910  Violet 3-0 X 70-26MM 3/8 Circle Reverse Cutting ,POLYGLACTIN 910  VIOLET  3-0 X 70-26MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
819,PGN30 2427,Polyglactin 910  Violet 3-0 X 70-12MM 1/2 Circle Round Body ,POLYGLACTIN 910  VIOLET  3-0 X 70-12MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,Plastic,Section D,5
820,PGN30 2436DN,Polyglactin 910  Violet 3-0 X 90-26MM 1/2 Circle Round Body Double  Needle ,POLYGLACTIN 910  VIOLET  3-0 X 90-26MM 1/2 CIRCLE ROUND BODY  DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
821,PGN30 2437,Polyglactin 910  Violet 3-0 X 70-20MM 1/2 Circle Round Body ,POLYGLACTIN 910  VIOLET  3-0 X 70-20MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
822,PGN30 2471,Polyglactin 910  Violet 3-0 X 45-16MM 3/8 Circle Cutting ,POLYGLACTIN 910  VIOLET  3-0 X 45-16MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
823,PGN30 2472,Polyglactin 910  Violet 3-0 X 90-22MM 1/2 Circle Cutting ,POLYGLACTIN 910  VIOLET  3-0 X 90-22MM 1/2 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
824,PGN30 2495,Polyglactin 910  Violet 3-0 X 45-12MM 3/8 Circle Reverse Cutting ,POLYGLACTIN 910  VIOLET  3-0 X 45-12MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,Plastic,Section D,5
825,PGN30 2515,Polyglactin 910  Violet 3-0 X 45-17MM 1/2 Circle Taper Cut ,POLYGLACTIN 910  VIOLET  3-0 X 45-17MM 1/2 CIRCLE TAPERCUT ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
826,PGN30 2516,Polyglactin 910  Violet 3-0 X 90-36MM 1/2 Circle Taper Cut ,POLYGLACTIN 910  VIOLET  3-0 X 90-36MM 1/2 CIRCLE TAPERCUT ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
827,PGN30 322,Polyglactin 910  Violet 3-0 X 70-36MM 1/2 Circle Round Body ,POLYGLACTIN 910  VIOLET  3-0 X 70-36MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
828,PGN30 683U,Polyglactin 910  Undyed  3-0 X 45-24MM 3/8 Circle Reverse Cutting ,POLYGLACTIN 910  UNDYED  3-0 X 45-24MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
829,PGN30 936U,Polyglactin 910  Undyed  3-0 X 70-24MM 3/8 Circle Reverse Cutting ,POLYGLACTIN 910  UNDYED  3-0 X 70-24MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
830,PGN30 9402VB,Polyglactin 910  Violet 3-0 X 90-24MM 3/8 Circle Taper Cut V-Black Needle ,POLYGLACTIN 910  VIOLET  3-0 X 90-24MM 3/8 CIRCLE TAPERCUT VB,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
831,PGN302328UNE,NE-Polyglactin 910  Undyed  3-0 X 90-25MM 3/8 Circle Cutting ,POLYGLACTIN 910  UNDYED  3-0 X 90-25MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section N,5
832,PGN302437NE,NE-Polyglactin 910  Violet 3-0 X 70-20MM 1/2 Circle Round Body ,POLYGLACTIN 910  VIOLET  3-0 X 70-20MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section N,5
833,PGN302472NE,NE-Polyglactin 910  Violet 3-0 X 90-22MM 1/2 Circle Cutting ,POLYGLACTIN 910  VIOLET  3-0 X 90-22MM 1/2 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section N,5
834,PGN40 2304,Polyglactin 910  Violet 4-0 X 70-20MM 1/2 Circle Round Body ,POLYGLACTIN 910  VIOLET  4-0 X 70-20MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
835,PGN40 2305,Polyglactin 910  Violet 4-0 X 70-16MM 1/2 Circle Round Body ,POLYGLACTIN 910  VIOLET  4-0 X 70-16MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
836,PGN40 2306,Polyglactin 910  Violet 4-0 X 90-20MM 3/8 Circle Round Body ,POLYGLACTIN 910  VIOLET  4-0 X 90-20MM 3/8 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,Tender Specific,Section A,5
837,PGN40 2354DN,Polyglactin 910  Violet 4-0 X 90-16MM 3/8 Circle Cutting 1/2 Circle round body Double  Needle ,POLYGLACTIN 910  VIOLET  4-0 X 90-16MM CUCT HCRB DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
838,PGN40 2388,Polyglactin 910  Violet 4-0 X 90-45MM Straight Cutting ,POLYGLACTIN 910  VIOLET  4-0 X 90-45MM STRAIGHT CUTTING ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
839,PGN40 2443U,Polyglactin 910  Undyed  4-0 X 70-16MM 3/8 Circle Cutting ,POLYGLACTIN 910  UNDYED  4-0 X 70-16MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
840,PGN40 2465,Polyglactin 910  Violet 4-0 X 45-16MM 5/8 Circle Cutting ,POLYGLACTIN 910  VIOLET  4-0 X 45-16MM FE CUTTING ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,Plastic,Section D,5
841,PGN40 2494,Polyglactin 910  Violet 4-0 X 45-12MM 3/8 Circle Reverse Cutting ,POLYGLACTIN 910  VIOLET  4-0 X 45-12MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
842,PGN40 2573,Polyglactin 910  Violet 4-0 X 70-19MM Straight Round Body ,POLYGLACTIN 910  VIOLET  4-0 X 70-19MM STRAIGHT ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,Plastic,Section D,5
843,PGN40 9106,Polyglactin 910  Violet 4-0 X 75-17MM 1/2 Circle Round Body ,POLYGLACTIN 910  VIOLET  4-0 X 75-17MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,Plastic,Section D,5
844,PGN402304NE,NE-Polyglactin 910  Violet 4-0 X 70-20MM 1/2 Circle Round Body ,POLYGLACTIN 910  VIOLET  4-0 X 70-20MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section N,5
845,PGN402465i,Polyglactin 910  Violet 4-0 X 45-16MM 5/8 Circle Cutting  elixir easy glide needle,POLYGLACTIN 910  VIOLET  4-0 X 45-16MM FE CUTTING  I,DZ,12, Suture , P-1 ,Mitsu,Mitsu,Plastic,Section K,5
846,PGN50 2303,Polyglactin 910  Violet 5-0 X 45-16MM 1/2 Circle Round Body ,POLYGLACTIN 910  VIOLET  5-0 X 45-16MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
847,PGN50 2395,Polyglactin 910  Violet 5-0 X 70-10MM 3/8 Circle Round Body ,POLYGLACTIN 910  VIOLET  5-0 X 70-10MM 3/8 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,Plastic,Section D,5
848,PGN50 2403,Polyglactin 910  Violet 5-0 X 45-16MM 1/2 Circle Round Body ,POLYGLACTIN 910  VIOLET  5-0 X 45-16MM 1/2 CIRCLE ROUND BODY  C1,DZ,12, Suture , P-1 ,Mitsu,Mitsu,Plastic,Section D,5
849,PGN50 2442,Polyglactin 910  Violet 5-0 X 45-16MM 3/8 Circle Cutting ,POLYGLACTIN 910  VIOLET  5-0 X 45-16MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,Plastic,Section D,5
850,PGN50 2464U,Polyglactin 910  Undyed  5-0 X 45-16MM Compound Curve Reverse Cutting ,POLYGLACTIN 910  UNDYED  5-0 X 45-16MM CC REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
851,PGN50 2493,Polyglactin 910  Violet 5-0 X 45-12MM 3/8 Circle Reverse Cutting ,POLYGLACTIN 910  VIOLET  5-0 X 45-12MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
852,PGN50 2872U,Polyglactin 910  Undyed  5-0 X 45-13MM 3/8 Circle Reverse Cutting ,POLYGLACTIN 910  UNDYED  5-0 X 45-13MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,Plastic,Section D,5
853,PGN50 511,Polyglactin 910  Violet 5-0 X 45-10MM 1/2 Circle Reverse Cutting ,POLYGLACTIN 910  VIOLET  5-0 X 45-10MM 1/2 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
854,PGN502403i,Polyglactin 910  Violet 5-0 X 45-16MM 1/2 Circle Round Body elixir easy glide needle,POLYGLACTIN 910  VIOLET  5-0 X 45-16MM 1/2 CIRCLE ROUND BODY  C1 I,DZ,12, Suture , P-1 ,Mitsu,Mitsu,Plastic,Section K,5
855,PGN502442i,Polyglactin 910  Violet 5-0 X 45-16MM 3/8 Circle cutting with elixir flash point needle,POLYGLACTIN 910  VIOLET  5-0 X 45-16MM 3/8 CIRCLE PCT I,DZ,12, Suture , P-1 ,Mitsu,Mitsu,Plastic,Section K,5
856,PGN60 2670DN,Polyglactin 910  Violet 6-0 X 45-8MM 1/4 Circle Spatula Point  Double  Needle ,POLYGLACTIN 910  VIOLET  6-0 X 45-8MM QC SM DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,Opthal,Section E,5
857,PGN60 2671,Polyglactin 910  Violet 6-0 X 45-12MM 3/8 Circle Reverse Cutting ,POLYGLACTIN 910  VIOLET  6-0 X 45-12MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
858,PGN60 2831U,Polyglactin 910  Undyed  6-0 X 45-13MM 3/8 Circle Cutting ,POLYGLACTIN 910  UNDYED  6-0 X 45-13MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,Plastic,Section D,5
859,PGN60 9172,Polyglactin 910  Violet 6-0 X 30-10MM 5/8 Circle Taper Cut ,POLYGLACTIN 910  VIOLET  6-0 X 30-10MM FE TAPERCUT ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
860,PGN60 9552DN,Polyglactin 910  Violet 6-0 X 45-08MM 1/4 Circle Spatula Point  Double  Needle ,POLYGLACTIN 910  VIOLET  6-0 X 45-08MM QC SM DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
861,PGN60 9575,Polyglactin 910  Violet 6-0 X 30-9.3MM 3/8 Circle Round Body ,POLYGLACTIN 910  VIOLET  6-0 X 30-9.3MM 3/8 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
862,PGN602670DNi,Polyglactin 910  Violet 6-0 X 45-8MM 1/4 Circle Spatulated Point elixir Double  Needle,POLYGLACTIN 910  VIOLET  6-0 X 45-8MM QC SM DOUBLE NEEDLE  I,DZ,12, Suture , P-1 ,Mitsu,Mitsu,Plastic,Section K,5
863,PGN70 2561,Polyglactin 910  Violet 7-0 X 30-06MM 3/8 Circle Spatula Point ,POLYGLACTIN 910  VIOLET  7-0 X 30-06MM 3/8 CIRCLE SM,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
864,PGN70 9561DN,Polyglactin 910  Violet 7-0 X 30-6.5MM 3/8 Circle Spatula Point  Double  Needle ,POLYGLACTIN 910  VIOLET  7-0 X 30-6.5MM 3/8 CIRCLE SM DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
865,PGN80 2301,Polyglactin 910  Violet 8-0 X 30-08MM 3/8 Circle Round Body ,POLYGLACTIN 910  VIOLET  8-0 X 30-08MM 3/8 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,Plastic,Section D,5
866,PGN80 2348DN,Polyglactin 910  Violet 8-0 X 30-6MM 3/8 Circle Spatula Point  Double  Needle ,POLYGLACTIN 910  VIOLET  8-0 X 30-6MM 3/8 CIRCLE SM DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,Opthal,Section E,5
867,PGN80 9560DN,Polyglactin 910  Violet 8-0 X 30-6.5MM 3/8 Circle Spatula Point  Double  Needle ,POLYGLACTIN 910  VIOLET  8-0 X 30-6.5MM 3/8 CIRCLE SM DOUBLE NEEDLE ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
868,PGN80 9577,Polyglactin 910  Violet 8-0 X 30-9MM 3/8 Circle Round Body ,POLYGLACTIN 910  VIOLET  8-0 X 30-9MM 3/8 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
869,PGN802348DNi,Polyglactin 910  Violet 8-0 X 30-6MM 3/8 Circle Spatula Point elixir Double  Needle,POLYGLACTIN 910  VIOLET  8-0 X 30-6MM 3/8 CIRCLE SM DOUBLE NEEDLE  I,DZ,12, Suture , P-1 ,Mitsu,Mitsu,Plastic,Section K,5
870,PGNS10 2601,Polyglactin 910  Violet 0 X 135 (45X3),POLYGLACTIN 910  VIOLET  0 X 135 (45X3),DZ,12, Suture , P-1 ,Mitsu,Mitsu Non Needled,NCV,Section A,5
871,PGNS20 2602,Polyglactin 910  Violet 2-0 X 135 (45X3),POLYGLACTIN 910  VIOLET  2-0 X 135 (45X3),DZ,12, Suture , P-1 ,Mitsu,Mitsu Non Needled,NCV,Section A,5
872,PGNS20 2605,Polyglactin 910  Violet 2-0 X 225 (75X3),POLYGLACTIN 910  VIOLET  2-0 X 225 (75X3),DZ,12, Suture , P-1 ,Mitsu,Mitsu,NCV,Section A,5
873,PGNS30 2603,Polyglactin 910  Violet 3-0 X 135 (45X3),POLYGLACTIN 910  VIOLET  3-0 X 135 (45X3),DZ,12, Suture , P-1 ,Mitsu,Mitsu Non Needled,NCV,Section A,5
874,PGNS40 2604,Polyglactin 910  Violet 4-0 X 135 (45X3),POLYGLACTIN 910  VIOLET  4-0 X 135 (45X3),DZ,12, Suture , P-1 ,Mitsu,Mitsu Non Needled,NCV,Section A,5
875,PGP01 2347,Polyglactin 910  C PLUS Violet 1 X 90-40MM 1/2 Circle Round Body,POLYGLACTIN 910  C PLUS VIOLET  1 X 90-40MM 1/2 CIRCLE ROUND BODY  TN,DZ,12, Suture , P-1 ,Mitsu,Mitsu C+,NCV,Section A,5
876,PGP01 2350,Polyglactin 910  C PLUS Violet 1 X 120-36MM 1/2 Circle Round Body ,POLYGLACTIN 910  C PLUS VIOLET  1 X 120-36MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu C+,NCV,Section A,5
877,PGP01 2359,Polyglactin 910  C PLUS Violet 1 X 70-40MM 1/2 Circle Round Body ,POLYGLACTIN 910  C PLUS VIOLET  1 X 70-40MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu C+,NCV,Section A,5
878,PGP01 2360,Polyglactin 910  C PLUS Violet 1 X 90-40MM 1/2 Circle Round Body,POLYGLACTIN 910  C PLUS VIOLET  1 X 90-40MM 1/2 CIRCLE ROUND BODY  TH,DZ,12, Suture , P-1 ,Mitsu,Mitsu C+,NCV,Section A,5
879,PGP01 2421,Polyglactin 910  C PLUS Violet 1 X 90-40MM 1/2 Circle Reverse Cutting ,POLYGLACTIN 910  C PLUS VIOLET  1 X 90-40MM 1/2 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu C+,NCV,Section A,5
880,PGP01 2519,Polyglactin 910  C PLUS Violet 1 X 90-40MM 1/2 Circle Taper Cut ,POLYGLACTIN 910  C PLUS VIOLET  1 X 90-40MM 1/2 CIRCLE TAPERCUT ,DZ,12, Suture , P-1 ,Mitsu,Mitsu C+,NCV,Section A,5
881,PGP01 2826,Polyglactin 910  C PLUS Violet 1 X 35-23MM 1/2 Circle Reverse Cutting ,POLYGLACTIN 910  C PLUS VIOLET  1 X 35-23MM 1/2 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu C+,NCV,Section A,5
882,PGP01 2826XL,Polyglactin 910  C PLUS Violet 1 X 70-23MM 1/2 Circle Reverse Cutting ,POLYGLACTIN 910  C PLUS VIOLET  1 X 70-23MM 1/2 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu C+,NCV,Section A,5
883,PGP02 2478,Polyglactin 910  C PLUS Violet 2 X 90-40MM 1/2 Circle Reverse Cutting ,POLYGLACTIN 910  C PLUS VIOLET  2 X 90-40MM 1/2 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu C+,NCV,Section A,5
884,PGP10 2338,Polyglactin 910  C PLUS Violet 0 X 90-30MM 1/2 Circle Round Body ,POLYGLACTIN 910  C PLUS VIOLET  0 X 90-30MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu C+,NCV,Section A,5
885,PGP10 2346,Polyglactin 910  C PLUS Violet 0 X 90-40MM 1/2 Circle Round Body,POLYGLACTIN 910  C PLUS VIOLET  0 X 90-40MM 1/2 CIRCLE ROUND BODY  TN,DZ,12, Suture , P-1 ,Mitsu,Mitsu C+,NCV,Section A,5
886,PGP10 2358,Polyglactin 910  C PLUS Violet 0 X 90-40MM 1/2 Circle Round Body,POLYGLACTIN 910  C PLUS VIOLET  0 X 90-40MM 1/2 CIRCLE ROUND BODY  TH,DZ,12, Suture , P-1 ,Mitsu,Mitsu C+,NCV,Section A,5
887,PGP10 2517,Polyglactin 910  C PLUS Violet 0 X 90-36MM 1/2 Circle Taper Cut ,POLYGLACTIN 910  C PLUS VIOLET  0 X 90-36MM 1/2 CIRCLE TAPERCUT ,DZ,12, Suture , P-1 ,Mitsu,Mitsu C+,NCV,Section A,5
888,PGP10 2518,Polyglactin 910  C PLUS Violet 0 X 90-40MM 1/2 Circle Taper Cut ,POLYGLACTIN 910  C PLUS VIOLET  0 X 90-40MM 1/2 CIRCLE TAPERCUT ,DZ,12, Suture , P-1 ,Mitsu,Mitsu C+,NCV,Section A,5
889,PGP10 2534,Polyglactin 910  C PLUS Violet 0 X 90-36MM 1/2 Circle Reverse Cutting ,POLYGLACTIN 910  C PLUS VIOLET  0 X 90-36MM 1/2 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu C+,NCV,Section A,5
890,PGP10 946U,Polyglactin 910  C PLUS Undyed  0 X 90-36MM 1/2 Circle Round Body ,POLYGLACTIN 910  C PLUS UNDYED  0 X 90-36MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu C+,NCV,Section A,5
891,PGP20 2317,Polyglactin 910  C PLUS Violet 2-0 X 90-30MM 1/2 Circle Round Body ,POLYGLACTIN 910  C PLUS VIOLET  2-0 X 90-30MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu C+,NCV,Section A,5
892,PGP20 2357,Polyglactin 910  C PLUS Violet 2-0 X 90-40MM 1/2 Circle Round Body ,POLYGLACTIN 910  C PLUS VIOLET  2-0 X 90-40MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu C+,NCV,Section A,5
893,PGP20 2382,Polyglactin 910  C PLUS Violet 2-0 X 90-40MM 1/2 Circle Reverse Cutting ,POLYGLACTIN 910  C PLUS VIOLET  2-0 X 90-40MM 1/2 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu C+,NCV,Section A,5
894,PGP20 2404U,Polyglactin 910  C PLUS Undyed  2-0 X 90-26MM 3/8 Circle Cutting ,POLYGLACTIN 910  C PLUS UNDYED  2-0 X 90-26MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Mitsu,Mitsu C+,NCV,Section A,5
895,PGP20 945U,Polyglactin 910  C PLUS Undyed  2-0 X 90-36MM 1/2 Circle Round Body ,POLYGLACTIN 910  C PLUS UNDYED  2-0 X 90-36MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu C+,NCV,Section A,5
896,PGP30 2328U,Polyglactin 910  C PLUS Undyed  3-0 X 90-25MM 3/8 Circle Cutting ,POLYGLACTIN 910  C PLUS UNDYED  3-0 X 90-25MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Mitsu,Mitsu C+,NCV,Section A,5
897,PGP30 2437,Polyglactin 910  C PLUS Violet 3-0 X 70-20MM 1/2 Circle Round Body ,POLYGLACTIN 910  C PLUS VIOLET  3-0 X 70-20MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu C+,NCV,Section A,5
898,PGP30 2472,Polyglactin 910  C PLUS Violet 3-0 X 90-22MM 1/2 Circle Cutting ,POLYGLACTIN 910  C PLUS VIOLET  3-0 X 90-22MM 1/2 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Mitsu,Mitsu C+,NCV,Section A,5
899,PGP30 2516,Polyglactin 910  C PLUS Violet 3-0 X 90-36MM 1/2 Circle Taper Cut ,POLYGLACTIN 910  C PLUS VIOLET  3-0 X 90-36MM 1/2 CIRCLE TAPERCUT ,DZ,12, Suture , P-1 ,Mitsu,Mitsu C+,NCV,Section A,5
900,PGP30 936U,Polyglactin 910  C PLUS Undyed  3-0 X 70-24MM 3/8 Circle Cutting ,POLYGLACTIN 910  C PLUS UNDYED  3-0 X 70-24MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Mitsu,Mitsu C+,NCV,Section A,5
901,PGP40 2304,Polyglactin 910  C PLUS Violet 4-0 X 70-20MM 1/2 Circle Round Body ,POLYGLACTIN 910  C PLUS VIOLET  4-0 X 70-20MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu C+,NCV,Section A,5
902,PGP50 2303,Polyglactin 910  C PLUS Violet 5-0 X 45-16MM 1/2 Circle Round Body ,POLYGLACTIN 910  C PLUS VIOLET  5-0 X 45-16MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu C+,NCV,Section A,5
903,PGT01 2319,IH-Polyglactin 910  With triclosan Violet 1 X 90-36MM 1/2 Circle Taper Cut ,POLYGLACTIN 910  WITH TRICLOSAN VIOLET  1 X 90-36MM 1/2 CIRCLE TAPERCUT ,DZ,12, Suture , P-1 ,Mitsu,Mitsu Ab,NCV,Section A,5
904,PGT01 2347,IH-Polyglactin 910  With triclosan Violet 1 X 90-40MM 1/2 Circle Round Body ,POLYGLACTIN 910  WITH TRICLOSAN VIOLET  1 X 90-40MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu,Mitsu Ab,NCV,Section A,5
